
[TRAIN] Epoch 0: Loss: 0.7548, Acc: 51.79, F1: 62.26, Dice: 45.21, Pre: 0.51, Re: 0.80, TP: 1603, TN: 484, FP: 1531, FN: 412
[VALID] Epoch 0: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 1: Loss: 0.7112, Acc: 63.65, F1: 70.74, Dice: 54.73, Pre: 0.59, Re: 0.88, TP: 1771, TN: 794, FP: 1221, FN: 244
[VALID] Epoch 1: Loss: 0.8213, Acc: 87.10, F1: 87.65, Dice: 78.02, Pre: 0.84, Re: 0.92, TP: 568, TN: 512, FP: 108, FN: 52
[TRAIN] Epoch 2: Loss: 0.5757, Acc: 85.36, F1: 86.51, Dice: 76.22, Pre: 0.80, Re: 0.94, TP: 1891, TN: 1549, FP: 466, FN: 124
[VALID] Epoch 2: Loss: 0.8088, Acc: 91.21, F1: 91.90, Dice: 85.01, Pre: 0.85, Re: 1.00, TP: 618, TN: 513, FP: 107, FN: 2
[TRAIN] Epoch 3: Loss: 0.4228, Acc: 87.99, F1: 89.03, Dice: 80.24, Pre: 0.82, Re: 0.98, TP: 1965, TN: 1581, FP: 434, FN: 50
[VALID] Epoch 3: Loss: 0.8083, Acc: 91.29, F1: 91.96, Dice: 85.12, Pre: 0.85, Re: 1.00, TP: 618, TN: 514, FP: 106, FN: 2
[TRAIN] Epoch 4: Loss: 0.3379, Acc: 89.08, F1: 90.05, Dice: 81.90, Pre: 0.83, Re: 0.99, TP: 1991, TN: 1599, FP: 416, FN: 24
[VALID] Epoch 4: Loss: 0.8083, Acc: 91.29, F1: 91.96, Dice: 85.12, Pre: 0.85, Re: 1.00, TP: 618, TN: 514, FP: 106, FN: 2
[TRAIN] Epoch 5: Loss: 0.3035, Acc: 89.43, F1: 90.34, Dice: 82.38, Pre: 0.83, Re: 0.99, TP: 1992, TN: 1612, FP: 403, FN: 23
[VALID] Epoch 5: Loss: 0.8081, Acc: 91.37, F1: 92.04, Dice: 85.26, Pre: 0.85, Re: 1.00, TP: 619, TN: 514, FP: 106, FN: 1
[TRAIN] Epoch 6: Loss: 0.2834, Acc: 89.48, F1: 90.32, Dice: 82.34, Pre: 0.84, Re: 0.98, TP: 1977, TN: 1629, FP: 386, FN: 38
[VALID] Epoch 6: Loss: 0.8081, Acc: 91.37, F1: 92.04, Dice: 85.26, Pre: 0.85, Re: 1.00, TP: 619, TN: 514, FP: 106, FN: 1
