
[TRAIN] Epoch 0: Loss: 0.8104, Acc: 50.15, F1: 62.72, Dice: 45.69, Pre: 0.50, Re: 0.84, TP: 1690, TN: 331, FP: 1684, FN: 325
[VALID] Epoch 0: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 1: Loss: 0.7936, Acc: 49.38, F1: 61.80, Dice: 44.72, Pre: 0.50, Re: 0.82, TP: 1650, TN: 340, FP: 1675, FN: 365
[VALID] Epoch 1: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 2: Loss: 0.7820, Acc: 49.08, F1: 61.79, Dice: 44.70, Pre: 0.49, Re: 0.82, TP: 1659, TN: 319, FP: 1696, FN: 356
[VALID] Epoch 2: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 3: Loss: 0.7701, Acc: 50.82, F1: 63.06, Dice: 46.05, Pre: 0.50, Re: 0.84, TP: 1692, TN: 356, FP: 1659, FN: 323
[VALID] Epoch 3: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 4: Loss: 0.7629, Acc: 51.89, F1: 64.02, Dice: 47.08, Pre: 0.51, Re: 0.86, TP: 1725, TN: 366, FP: 1649, FN: 290
[VALID] Epoch 4: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 5: Loss: 0.7554, Acc: 50.77, F1: 63.08, Dice: 46.07, Pre: 0.50, Re: 0.84, TP: 1695, TN: 351, FP: 1664, FN: 320
[VALID] Epoch 5: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 6: Loss: 0.7467, Acc: 52.31, F1: 64.10, Dice: 47.17, Pre: 0.51, Re: 0.85, TP: 1716, TN: 392, FP: 1623, FN: 299
[VALID] Epoch 6: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 7: Loss: 0.7326, Acc: 54.00, F1: 65.59, Dice: 48.80, Pre: 0.52, Re: 0.88, TP: 1767, TN: 409, FP: 1606, FN: 248
[VALID] Epoch 7: Loss: 0.0763, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 8: Loss: 0.7116, Acc: 58.01, F1: 67.84, Dice: 51.34, Pre: 0.55, Re: 0.89, TP: 1785, TN: 553, FP: 1462, FN: 230
[VALID] Epoch 8: Loss: 0.0763, Acc: 51.53, F1: 67.35, Dice: 50.78, Pre: 0.51, Re: 1.00, TP: 620, TN: 19, FP: 601, FN: 0
[TRAIN] Epoch 9: Loss: 0.6978, Acc: 61.64, F1: 70.29, Dice: 54.19, Pre: 0.57, Re: 0.91, TP: 1829, TN: 655, FP: 1360, FN: 186
[VALID] Epoch 9: Loss: 0.0706, Acc: 70.32, F1: 77.11, Dice: 62.75, Pre: 0.63, Re: 1.00, TP: 620, TN: 252, FP: 368, FN: 0
[TRAIN] Epoch 10: Loss: 0.6839, Acc: 64.57, F1: 71.76, Dice: 55.95, Pre: 0.60, Re: 0.90, TP: 1814, TN: 788, FP: 1227, FN: 201
[VALID] Epoch 10: Loss: 0.0680, Acc: 84.35, F1: 86.47, Dice: 76.17, Pre: 0.76, Re: 1.00, TP: 620, TN: 426, FP: 194, FN: 0
[TRAIN] Epoch 11: Loss: 0.6679, Acc: 69.40, F1: 75.16, Dice: 60.20, Pre: 0.63, Re: 0.93, TP: 1865, TN: 932, FP: 1083, FN: 150
[VALID] Epoch 11: Loss: 0.0670, Acc: 86.13, F1: 87.82, Dice: 78.28, Pre: 0.78, Re: 1.00, TP: 620, TN: 448, FP: 172, FN: 0
[TRAIN] Epoch 12: Loss: 0.6525, Acc: 73.62, F1: 78.01, Dice: 63.95, Pre: 0.67, Re: 0.94, TP: 1886, TN: 1081, FP: 934, FN: 129
[VALID] Epoch 12: Loss: 0.0659, Acc: 90.73, F1: 91.48, Dice: 84.29, Pre: 0.85, Re: 1.00, TP: 617, TN: 508, FP: 112, FN: 3
[TRAIN] Epoch 13: Loss: 0.6298, Acc: 79.63, F1: 82.31, Dice: 69.94, Pre: 0.73, Re: 0.95, TP: 1910, TN: 1299, FP: 716, FN: 105
[VALID] Epoch 13: Loss: 0.0659, Acc: 90.40, F1: 91.24, Dice: 83.90, Pre: 0.84, Re: 1.00, TP: 620, TN: 501, FP: 119, FN: 0
[TRAIN] Epoch 14: Loss: 0.6105, Acc: 82.73, F1: 84.66, Dice: 73.39, Pre: 0.76, Re: 0.95, TP: 1920, TN: 1414, FP: 601, FN: 95
[VALID] Epoch 14: Loss: 0.0654, Acc: 91.05, F1: 91.75, Dice: 84.75, Pre: 0.85, Re: 1.00, TP: 617, TN: 512, FP: 108, FN: 3
[TRAIN] Epoch 15: Loss: 0.5805, Acc: 85.96, F1: 87.26, Dice: 77.41, Pre: 0.80, Re: 0.96, TP: 1939, TN: 1525, FP: 490, FN: 76
[VALID] Epoch 15: Loss: 0.0659, Acc: 90.97, F1: 91.72, Dice: 84.70, Pre: 0.85, Re: 1.00, TP: 620, TN: 508, FP: 112, FN: 0
[TRAIN] Epoch 16: Loss: 0.5601, Acc: 86.40, F1: 87.61, Dice: 77.95, Pre: 0.80, Re: 0.96, TP: 1937, TN: 1545, FP: 470, FN: 78
[VALID] Epoch 16: Loss: 0.0654, Acc: 91.05, F1: 91.78, Dice: 84.82, Pre: 0.85, Re: 1.00, TP: 620, TN: 509, FP: 111, FN: 0
[TRAIN] Epoch 17: Loss: 0.5282, Acc: 87.94, F1: 88.86, Dice: 79.95, Pre: 0.83, Re: 0.96, TP: 1938, TN: 1606, FP: 409, FN: 77
[VALID] Epoch 17: Loss: 0.0654, Acc: 91.05, F1: 91.73, Dice: 84.73, Pre: 0.85, Re: 0.99, TP: 616, TN: 513, FP: 107, FN: 4
[TRAIN] Epoch 18: Loss: 0.5050, Acc: 88.39, F1: 89.24, Dice: 80.57, Pre: 0.83, Re: 0.96, TP: 1941, TN: 1621, FP: 394, FN: 74
[VALID] Epoch 18: Loss: 0.0654, Acc: 90.97, F1: 91.68, Dice: 84.64, Pre: 0.85, Re: 1.00, TP: 617, TN: 511, FP: 109, FN: 3
