
[TRAIN] Epoch 0: Loss: 0.7220, Acc: 52.70, F1: 66.42, Dice: 49.72, Pre: 0.51, Re: 0.94, TP: 1885, TN: 239, FP: 1776, FN: 130
[VALID] Epoch 0: Loss: 0.9154, Acc: 50.24, F1: 66.77, Dice: 50.12, Pre: 0.50, Re: 1.00, TP: 620, TN: 3, FP: 617, FN: 0
[TRAIN] Epoch 1: Loss: 0.7115, Acc: 56.85, F1: 68.03, Dice: 51.55, Pre: 0.54, Re: 0.92, TP: 1850, TN: 441, FP: 1574, FN: 165
[VALID] Epoch 1: Loss: 0.8662, Acc: 69.44, F1: 75.21, Dice: 60.27, Pre: 0.63, Re: 0.93, TP: 575, TN: 286, FP: 334, FN: 45
[TRAIN] Epoch 2: Loss: 0.6930, Acc: 68.31, F1: 73.48, Dice: 58.08, Pre: 0.63, Re: 0.88, TP: 1769, TN: 984, FP: 1031, FN: 246
[VALID] Epoch 2: Loss: 0.8167, Acc: 88.47, F1: 89.48, Dice: 80.96, Pre: 0.82, Re: 0.98, TP: 608, TN: 489, FP: 131, FN: 12
[TRAIN] Epoch 3: Loss: 0.6601, Acc: 78.41, F1: 79.43, Dice: 65.88, Pre: 0.76, Re: 0.83, TP: 1680, TN: 1480, FP: 535, FN: 335
[VALID] Epoch 3: Loss: 0.8317, Acc: 83.87, F1: 84.15, Dice: 72.64, Pre: 0.83, Re: 0.86, TP: 531, TN: 509, FP: 111, FN: 89
[TRAIN] Epoch 4: Loss: 0.6136, Acc: 80.97, F1: 80.99, Dice: 68.05, Pre: 0.81, Re: 0.81, TP: 1634, TN: 1629, FP: 386, FN: 381
[VALID] Epoch 4: Loss: 0.8249, Acc: 86.05, F1: 86.62, Dice: 76.40, Pre: 0.83, Re: 0.90, TP: 560, TN: 507, FP: 113, FN: 60
[TRAIN] Epoch 5: Loss: 0.5733, Acc: 82.26, F1: 82.32, Dice: 69.96, Pre: 0.82, Re: 0.83, TP: 1665, TN: 1650, FP: 365, FN: 350
[VALID] Epoch 5: Loss: 0.8194, Acc: 87.82, F1: 88.52, Dice: 79.40, Pre: 0.84, Re: 0.94, TP: 582, TN: 507, FP: 113, FN: 38
[TRAIN] Epoch 6: Loss: 0.5305, Acc: 84.24, F1: 84.61, Dice: 73.33, Pre: 0.83, Re: 0.87, TP: 1746, TN: 1649, FP: 366, FN: 269
[VALID] Epoch 6: Loss: 0.8130, Acc: 89.92, F1: 90.69, Dice: 82.97, Pre: 0.84, Re: 0.98, TP: 609, TN: 506, FP: 114, FN: 11
[TRAIN] Epoch 7: Loss: 0.4964, Acc: 85.81, F1: 86.39, Dice: 76.04, Pre: 0.83, Re: 0.90, TP: 1815, TN: 1643, FP: 372, FN: 200
[VALID] Epoch 7: Loss: 0.8128, Acc: 90.00, F1: 90.77, Dice: 83.11, Pre: 0.84, Re: 0.98, TP: 610, TN: 506, FP: 114, FN: 10
[TRAIN] Epoch 8: Loss: 0.4685, Acc: 86.75, F1: 87.40, Dice: 77.62, Pre: 0.83, Re: 0.92, TP: 1852, TN: 1644, FP: 371, FN: 163
