
[TRAIN] Epoch 0: Loss: 0.8814, Acc: 50.30, F1: 9.73, Dice: 5.12, Pre: 0.53, Re: 0.05, TP: 108, TN: 1919, FP: 96, FN: 1907
[VALID] Epoch 0: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 1: Loss: 0.7917, Acc: 52.66, F1: 22.88, Dice: 12.92, Pre: 0.62, Re: 0.14, TP: 283, TN: 1839, FP: 176, FN: 1732
[VALID] Epoch 1: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 2: Loss: 0.7315, Acc: 58.39, F1: 43.21, Dice: 27.56, Pre: 0.68, Re: 0.32, TP: 638, TN: 1715, FP: 300, FN: 1377
[VALID] Epoch 2: Loss: 0.0670, Acc: 81.85, F1: 81.45, Dice: 68.71, Pre: 0.83, Re: 0.80, TP: 494, TN: 521, FP: 99, FN: 126
[TRAIN] Epoch 3: Loss: 0.6793, Acc: 73.80, F1: 73.17, Dice: 57.69, Pre: 0.75, Re: 0.71, TP: 1440, TN: 1534, FP: 481, FN: 575
[VALID] Epoch 3: Loss: 0.0670, Acc: 86.13, F1: 87.05, Dice: 77.07, Pre: 0.82, Re: 0.93, TP: 578, TN: 490, FP: 130, FN: 42
[TRAIN] Epoch 4: Loss: 0.6350, Acc: 79.93, F1: 80.79, Dice: 67.77, Pre: 0.77, Re: 0.84, TP: 1701, TN: 1520, FP: 495, FN: 314
[VALID] Epoch 4: Loss: 0.0675, Acc: 87.90, F1: 89.00, Dice: 80.18, Pre: 0.82, Re: 0.98, TP: 607, TN: 483, FP: 137, FN: 13
[TRAIN] Epoch 5: Loss: 0.5987, Acc: 83.10, F1: 84.05, Dice: 72.48, Pre: 0.80, Re: 0.89, TP: 1794, TN: 1555, FP: 460, FN: 221
[VALID] Epoch 5: Loss: 0.0670, Acc: 88.63, F1: 89.69, Dice: 81.30, Pre: 0.82, Re: 0.99, TP: 613, TN: 486, FP: 134, FN: 7
[TRAIN] Epoch 6: Loss: 0.5612, Acc: 85.24, F1: 85.94, Dice: 75.34, Pre: 0.82, Re: 0.90, TP: 1818, TN: 1617, FP: 398, FN: 197
[VALID] Epoch 6: Loss: 0.0670, Acc: 88.79, F1: 89.86, Dice: 81.59, Pre: 0.82, Re: 0.99, TP: 616, TN: 485, FP: 135, FN: 4
[TRAIN] Epoch 7: Loss: 0.5248, Acc: 87.00, F1: 87.62, Dice: 77.96, Pre: 0.84, Re: 0.92, TP: 1854, TN: 1652, FP: 363, FN: 161
[VALID] Epoch 7: Loss: 0.0670, Acc: 89.03, F1: 90.09, Dice: 81.96, Pre: 0.82, Re: 1.00, TP: 618, TN: 486, FP: 134, FN: 2
[TRAIN] Epoch 8: Loss: 0.4939, Acc: 87.05, F1: 87.73, Dice: 78.14, Pre: 0.83, Re: 0.93, TP: 1866, TN: 1642, FP: 373, FN: 149
[VALID] Epoch 8: Loss: 0.0670, Acc: 88.79, F1: 89.85, Dice: 81.56, Pre: 0.82, Re: 0.99, TP: 615, TN: 486, FP: 134, FN: 5
[TRAIN] Epoch 9: Loss: 0.4674, Acc: 87.89, F1: 88.58, Dice: 79.50, Pre: 0.84, Re: 0.94, TP: 1893, TN: 1649, FP: 366, FN: 122
[VALID] Epoch 9: Loss: 0.0670, Acc: 88.95, F1: 89.99, Dice: 81.81, Pre: 0.82, Re: 0.99, TP: 616, TN: 487, FP: 133, FN: 4
[TRAIN] Epoch 10: Loss: 0.4401, Acc: 88.39, F1: 89.04, Dice: 80.25, Pre: 0.84, Re: 0.94, TP: 1902, TN: 1660, FP: 355, FN: 113
[VALID] Epoch 10: Loss: 0.0670, Acc: 88.79, F1: 89.83, Dice: 81.54, Pre: 0.82, Re: 0.99, TP: 614, TN: 487, FP: 133, FN: 6
[TRAIN] Epoch 11: Loss: 0.4140, Acc: 88.68, F1: 89.36, Dice: 80.76, Pre: 0.84, Re: 0.95, TP: 1914, TN: 1660, FP: 355, FN: 101
[VALID] Epoch 11: Loss: 0.0670, Acc: 88.95, F1: 90.01, Dice: 81.83, Pre: 0.82, Re: 1.00, TP: 617, TN: 486, FP: 134, FN: 3
[TRAIN] Epoch 12: Loss: 0.3850, Acc: 89.43, F1: 90.02, Dice: 81.85, Pre: 0.85, Re: 0.95, TP: 1921, TN: 1683, FP: 332, FN: 94
[VALID] Epoch 12: Loss: 0.0670, Acc: 89.11, F1: 90.17, Dice: 82.10, Pre: 0.82, Re: 1.00, TP: 619, TN: 486, FP: 134, FN: 1
[TRAIN] Epoch 13: Loss: 0.3641, Acc: 89.80, F1: 90.40, Dice: 82.49, Pre: 0.85, Re: 0.96, TP: 1936, TN: 1683, FP: 332, FN: 79
[VALID] Epoch 13: Loss: 0.0670, Acc: 89.11, F1: 90.17, Dice: 82.10, Pre: 0.82, Re: 1.00, TP: 619, TN: 486, FP: 134, FN: 1
[TRAIN] Epoch 14: Loss: 0.3451, Acc: 89.78, F1: 90.38, Dice: 82.45, Pre: 0.85, Re: 0.96, TP: 1935, TN: 1683, FP: 332, FN: 80
[VALID] Epoch 14: Loss: 0.0670, Acc: 89.19, F1: 90.25, Dice: 82.23, Pre: 0.82, Re: 1.00, TP: 620, TN: 486, FP: 134, FN: 0
[TRAIN] Epoch 15: Loss: 0.3264, Acc: 89.58, F1: 90.21, Dice: 82.16, Pre: 0.85, Re: 0.96, TP: 1934, TN: 1676, FP: 339, FN: 81
[VALID] Epoch 15: Loss: 0.0670, Acc: 89.11, F1: 90.17, Dice: 82.10, Pre: 0.82, Re: 1.00, TP: 619, TN: 486, FP: 134, FN: 1
[TRAIN] Epoch 16: Loss: 0.3231, Acc: 89.55, F1: 90.17, Dice: 82.10, Pre: 0.85, Re: 0.96, TP: 1931, TN: 1678, FP: 337, FN: 84
[VALID] Epoch 16: Loss: 0.0670, Acc: 89.11, F1: 90.17, Dice: 82.10, Pre: 0.82, Re: 1.00, TP: 619, TN: 486, FP: 134, FN: 1
[TRAIN] Epoch 17: Loss: 0.3137, Acc: 89.60, F1: 90.23, Dice: 82.19, Pre: 0.85, Re: 0.96, TP: 1934, TN: 1677, FP: 338, FN: 81
[VALID] Epoch 17: Loss: 0.0664, Acc: 89.44, F1: 90.44, Dice: 82.56, Pre: 0.83, Re: 1.00, TP: 620, TN: 489, FP: 131, FN: 0
[TRAIN] Epoch 18: Loss: 0.2891, Acc: 90.27, F1: 90.92, Dice: 83.35, Pre: 0.85, Re: 0.97, TP: 1963, TN: 1675, FP: 340, FN: 52
[VALID] Epoch 18: Loss: 0.0664, Acc: 89.35, F1: 90.38, Dice: 82.45, Pre: 0.82, Re: 1.00, TP: 620, TN: 488, FP: 132, FN: 0
[TRAIN] Epoch 19: Loss: 0.2839, Acc: 90.35, F1: 90.87, Dice: 83.26, Pre: 0.86, Re: 0.96, TP: 1935, TN: 1706, FP: 309, FN: 80
[VALID] Epoch 19: Loss: 0.0664, Acc: 89.35, F1: 90.38, Dice: 82.45, Pre: 0.82, Re: 1.00, TP: 620, TN: 488, FP: 132, FN: 0
[TRAIN] Epoch 20: Loss: 0.2782, Acc: 90.27, F1: 90.82, Dice: 83.18, Pre: 0.86, Re: 0.96, TP: 1938, TN: 1700, FP: 315, FN: 77
[VALID] Epoch 20: Loss: 0.0670, Acc: 89.35, F1: 90.38, Dice: 82.45, Pre: 0.82, Re: 1.00, TP: 620, TN: 488, FP: 132, FN: 0
[TRAIN] Epoch 21: Loss: 0.2670, Acc: 90.25, F1: 90.79, Dice: 83.14, Pre: 0.86, Re: 0.96, TP: 1938, TN: 1699, FP: 316, FN: 77
