
[TRAIN] Epoch 0: Loss: 0.7447, Acc: 52.08, F1: 31.89, Dice: 18.97, Pre: 0.55, Re: 0.22, TP: 452, TN: 1647, FP: 368, FN: 1563
[VALID] Epoch 0: Loss: 0.8419, Acc: 80.73, F1: 79.76, Dice: 66.34, Pre: 0.84, Re: 0.76, TP: 471, TN: 530, FP: 90, FN: 149
[TRAIN] Epoch 1: Loss: 0.6715, Acc: 71.64, F1: 69.12, Dice: 52.81, Pre: 0.76, Re: 0.63, TP: 1279, TN: 1608, FP: 407, FN: 736
[VALID] Epoch 1: Loss: 0.8271, Acc: 85.24, F1: 85.40, Dice: 74.51, Pre: 0.85, Re: 0.86, TP: 535, TN: 522, FP: 98, FN: 85
[TRAIN] Epoch 2: Loss: 0.5194, Acc: 85.76, F1: 86.53, Dice: 76.25, Pre: 0.82, Re: 0.91, TP: 1843, TN: 1613, FP: 402, FN: 172
[VALID] Epoch 2: Loss: 0.8114, Acc: 90.24, F1: 91.04, Dice: 83.56, Pre: 0.84, Re: 0.99, TP: 615, TN: 504, FP: 116, FN: 5
[TRAIN] Epoch 3: Loss: 0.4074, Acc: 88.39, F1: 89.35, Dice: 80.76, Pre: 0.82, Re: 0.97, TP: 1964, TN: 1598, FP: 417, FN: 51
[VALID] Epoch 3: Loss: 0.8089, Acc: 91.21, F1: 91.92, Dice: 85.05, Pre: 0.85, Re: 1.00, TP: 620, TN: 511, FP: 109, FN: 0
[TRAIN] Epoch 4: Loss: 0.3434, Acc: 89.26, F1: 90.20, Dice: 82.15, Pre: 0.83, Re: 0.99, TP: 1993, TN: 1604, FP: 411, FN: 22
[VALID] Epoch 4: Loss: 0.8087, Acc: 91.29, F1: 91.92, Dice: 85.04, Pre: 0.86, Re: 0.99, TP: 614, TN: 518, FP: 102, FN: 6
[TRAIN] Epoch 5: Loss: 0.3078, Acc: 89.28, F1: 90.20, Dice: 82.14, Pre: 0.83, Re: 0.99, TP: 1987, TN: 1611, FP: 404, FN: 28
[VALID] Epoch 5: Loss: 0.8079, Acc: 91.61, F1: 92.25, Dice: 85.62, Pre: 0.86, Re: 1.00, TP: 619, TN: 517, FP: 103, FN: 1
[TRAIN] Epoch 6: Loss: 0.2878, Acc: 89.13, F1: 89.97, Dice: 81.77, Pre: 0.84, Re: 0.98, TP: 1965, TN: 1627, FP: 388, FN: 50
[VALID] Epoch 6: Loss: 0.8079, Acc: 91.61, F1: 92.25, Dice: 85.62, Pre: 0.86, Re: 1.00, TP: 619, TN: 517, FP: 103, FN: 1
[TRAIN] Epoch 7: Loss: 0.2757, Acc: 89.18, F1: 89.96, Dice: 81.75, Pre: 0.84, Re: 0.97, TP: 1953, TN: 1641, FP: 374, FN: 62
[VALID] Epoch 7: Loss: 0.8082, Acc: 91.53, F1: 92.11, Dice: 85.38, Pre: 0.86, Re: 0.99, TP: 613, TN: 522, FP: 98, FN: 7
[TRAIN] Epoch 8: Loss: 0.2486, Acc: 90.69, F1: 91.29, Dice: 83.97, Pre: 0.86, Re: 0.98, TP: 1965, TN: 1690, FP: 325, FN: 50
[VALID] Epoch 8: Loss: 0.8067, Acc: 92.10, F1: 92.62, Dice: 86.26, Pre: 0.87, Re: 0.99, TP: 615, TN: 527, FP: 93, FN: 5
[TRAIN] Epoch 9: Loss: 0.2506, Acc: 90.52, F1: 91.09, Dice: 83.63, Pre: 0.86, Re: 0.97, TP: 1952, TN: 1696, FP: 319, FN: 63
[VALID] Epoch 9: Loss: 0.8064, Acc: 92.18, F1: 92.71, Dice: 86.41, Pre: 0.87, Re: 1.00, TP: 617, TN: 526, FP: 94, FN: 3
