
[TRAIN] Epoch 0: Loss: 0.7882, Acc: 50.30, F1: 5.56, Dice: 2.86, Pre: 0.56, Re: 0.03, TP: 59, TN: 1968, FP: 47, FN: 1956
[VALID] Epoch 0: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 1: Loss: 0.7803, Acc: 50.20, F1: 4.56, Dice: 2.34, Pre: 0.55, Re: 0.02, TP: 48, TN: 1975, FP: 40, FN: 1967
[VALID] Epoch 1: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 2: Loss: 0.7345, Acc: 50.79, F1: 4.80, Dice: 2.46, Pre: 0.74, Re: 0.02, TP: 50, TN: 1997, FP: 18, FN: 1965
[VALID] Epoch 2: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 3: Loss: 0.7066, Acc: 52.78, F1: 12.34, Dice: 6.58, Pre: 0.86, Re: 0.07, TP: 134, TN: 1993, FP: 22, FN: 1881
[VALID] Epoch 3: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 4: Loss: 0.6827, Acc: 56.58, F1: 27.86, Dice: 16.19, Pre: 0.82, Re: 0.17, TP: 338, TN: 1942, FP: 73, FN: 1677
[VALID] Epoch 4: Loss: 0.0644, Acc: 62.10, F1: 42.54, Dice: 27.02, Pre: 0.88, Re: 0.28, TP: 174, TN: 596, FP: 24, FN: 446
[TRAIN] Epoch 5: Loss: 0.6563, Acc: 64.29, F1: 49.31, Dice: 32.73, Pre: 0.85, Re: 0.35, TP: 700, TN: 1891, FP: 124, FN: 1315
[VALID] Epoch 5: Loss: 0.0659, Acc: 69.35, F1: 61.54, Dice: 44.44, Pre: 0.83, Re: 0.49, TP: 304, TN: 556, FP: 64, FN: 316
[TRAIN] Epoch 6: Loss: 0.6309, Acc: 70.35, F1: 62.76, Dice: 45.73, Pre: 0.84, Re: 0.50, TP: 1007, TN: 1828, FP: 187, FN: 1008
[VALID] Epoch 6: Loss: 0.0664, Acc: 72.66, F1: 68.17, Dice: 51.71, Pre: 0.82, Re: 0.59, TP: 363, TN: 538, FP: 82, FN: 257
