
[TRAIN] Epoch 0: Loss: 0.7552, Acc: 54.59, F1: 56.57, Dice: 39.44, Pre: 0.54, Re: 0.59, TP: 1192, TN: 1008, FP: 1007, FN: 823
[VALID] Epoch 0: Loss: 0.0654, Acc: 83.79, F1: 83.83, Dice: 72.16, Pre: 0.84, Re: 0.84, TP: 521, TN: 518, FP: 102, FN: 99
[TRAIN] Epoch 1: Loss: 0.7132, Acc: 66.58, F1: 64.71, Dice: 47.83, Pre: 0.69, Re: 0.61, TP: 1235, TN: 1448, FP: 567, FN: 780
[VALID] Epoch 1: Loss: 0.0654, Acc: 78.71, F1: 76.39, Dice: 61.79, Pre: 0.86, Re: 0.69, TP: 427, TN: 549, FP: 71, FN: 193
[TRAIN] Epoch 2: Loss: 0.6545, Acc: 74.17, F1: 72.13, Dice: 56.41, Pre: 0.78, Re: 0.67, TP: 1347, TN: 1642, FP: 373, FN: 668
[VALID] Epoch 2: Loss: 0.0664, Acc: 87.26, F1: 87.73, Dice: 78.15, Pre: 0.85, Re: 0.91, TP: 565, TN: 517, FP: 103, FN: 55
[TRAIN] Epoch 3: Loss: 0.5983, Acc: 77.99, F1: 76.63, Dice: 62.11, Pre: 0.82, Re: 0.72, TP: 1454, TN: 1689, FP: 326, FN: 561
[VALID] Epoch 3: Loss: 0.0664, Acc: 86.53, F1: 86.92, Dice: 76.87, Pre: 0.84, Re: 0.90, TP: 555, TN: 518, FP: 102, FN: 65
[TRAIN] Epoch 4: Loss: 0.5445, Acc: 80.52, F1: 79.97, Dice: 66.62, Pre: 0.82, Re: 0.78, TP: 1567, TN: 1678, FP: 337, FN: 448
[VALID] Epoch 4: Loss: 0.0664, Acc: 84.84, F1: 85.01, Dice: 73.93, Pre: 0.84, Re: 0.86, TP: 533, TN: 519, FP: 101, FN: 87
[TRAIN] Epoch 5: Loss: 0.4980, Acc: 82.11, F1: 81.91, Dice: 69.36, Pre: 0.83, Re: 0.81, TP: 1632, TN: 1677, FP: 338, FN: 383
[VALID] Epoch 5: Loss: 0.0664, Acc: 90.08, F1: 90.73, Dice: 83.03, Pre: 0.85, Re: 0.97, TP: 602, TN: 515, FP: 105, FN: 18
[TRAIN] Epoch 6: Loss: 0.4322, Acc: 84.71, F1: 85.17, Dice: 74.17, Pre: 0.83, Re: 0.88, TP: 1769, TN: 1645, FP: 370, FN: 246
[VALID] Epoch 6: Loss: 0.0664, Acc: 90.48, F1: 91.13, Dice: 83.70, Pre: 0.85, Re: 0.98, TP: 606, TN: 516, FP: 104, FN: 14
[TRAIN] Epoch 7: Loss: 0.3940, Acc: 85.24, F1: 85.70, Dice: 74.98, Pre: 0.83, Re: 0.88, TP: 1783, TN: 1652, FP: 363, FN: 232
[VALID] Epoch 7: Loss: 0.0664, Acc: 90.40, F1: 91.05, Dice: 83.56, Pre: 0.85, Re: 0.98, TP: 605, TN: 516, FP: 104, FN: 15
[TRAIN] Epoch 8: Loss: 0.3661, Acc: 86.00, F1: 86.62, Dice: 76.39, Pre: 0.83, Re: 0.91, TP: 1825, TN: 1641, FP: 374, FN: 190
[VALID] Epoch 8: Loss: 0.0664, Acc: 91.21, F1: 91.88, Dice: 84.99, Pre: 0.85, Re: 1.00, TP: 617, TN: 514, FP: 106, FN: 3
[TRAIN] Epoch 9: Loss: 0.3441, Acc: 86.50, F1: 87.13, Dice: 77.19, Pre: 0.83, Re: 0.91, TP: 1841, TN: 1645, FP: 370, FN: 174
[VALID] Epoch 9: Loss: 0.0664, Acc: 91.05, F1: 91.70, Dice: 84.67, Pre: 0.85, Re: 0.99, TP: 613, TN: 516, FP: 104, FN: 7
[TRAIN] Epoch 10: Loss: 0.3194, Acc: 88.11, F1: 88.75, Dice: 79.77, Pre: 0.84, Re: 0.94, TP: 1889, TN: 1662, FP: 353, FN: 126
[VALID] Epoch 10: Loss: 0.0664, Acc: 91.37, F1: 92.01, Dice: 85.20, Pre: 0.86, Re: 0.99, TP: 616, TN: 517, FP: 103, FN: 4
[TRAIN] Epoch 11: Loss: 0.2896, Acc: 89.26, F1: 89.81, Dice: 81.50, Pre: 0.85, Re: 0.95, TP: 1908, TN: 1689, FP: 326, FN: 107
[VALID] Epoch 11: Loss: 0.0664, Acc: 91.21, F1: 91.86, Dice: 84.94, Pre: 0.86, Re: 0.99, TP: 615, TN: 516, FP: 104, FN: 5
[TRAIN] Epoch 12: Loss: 0.2811, Acc: 89.13, F1: 89.70, Dice: 81.33, Pre: 0.85, Re: 0.95, TP: 1908, TN: 1684, FP: 331, FN: 107
[VALID] Epoch 12: Loss: 0.0664, Acc: 91.05, F1: 91.57, Dice: 84.45, Pre: 0.87, Re: 0.97, TP: 603, TN: 526, FP: 94, FN: 17
[TRAIN] Epoch 13: Loss: 0.2805, Acc: 89.40, F1: 89.92, Dice: 81.68, Pre: 0.86, Re: 0.94, TP: 1904, TN: 1699, FP: 316, FN: 111
