
[TRAIN] Epoch 0: Loss: 0.7569, Acc: 61.41, F1: 62.88, Dice: 45.86, Pre: 0.61, Re: 0.65, TP: 1317, TN: 1158, FP: 857, FN: 698
[VALID] Epoch 0: Loss: 0.0659, Acc: 84.03, F1: 84.48, Dice: 73.13, Pre: 0.82, Re: 0.87, TP: 539, TN: 503, FP: 117, FN: 81
[TRAIN] Epoch 1: Loss: 0.4463, Acc: 81.86, F1: 82.62, Dice: 70.38, Pre: 0.79, Re: 0.86, TP: 1737, TN: 1562, FP: 453, FN: 278
[VALID] Epoch 1: Loss: 0.0659, Acc: 85.65, F1: 86.14, Dice: 75.65, Pre: 0.83, Re: 0.89, TP: 553, TN: 509, FP: 111, FN: 67
[TRAIN] Epoch 2: Loss: 0.3433, Acc: 86.87, F1: 87.83, Dice: 78.30, Pre: 0.82, Re: 0.95, TP: 1909, TN: 1592, FP: 423, FN: 106
[VALID] Epoch 2: Loss: 0.0659, Acc: 91.13, F1: 91.82, Dice: 84.87, Pre: 0.85, Re: 1.00, TP: 617, TN: 513, FP: 107, FN: 3
[TRAIN] Epoch 3: Loss: 0.3035, Acc: 88.04, F1: 88.90, Dice: 80.02, Pre: 0.83, Re: 0.96, TP: 1930, TN: 1618, FP: 397, FN: 85
[VALID] Epoch 3: Loss: 0.0659, Acc: 91.69, F1: 92.31, Dice: 85.71, Pre: 0.86, Re: 1.00, TP: 618, TN: 519, FP: 101, FN: 2
[TRAIN] Epoch 4: Loss: 0.2898, Acc: 88.66, F1: 89.53, Dice: 81.05, Pre: 0.83, Re: 0.97, TP: 1954, TN: 1619, FP: 396, FN: 61
[VALID] Epoch 4: Loss: 0.0654, Acc: 91.77, F1: 92.30, Dice: 85.69, Pre: 0.87, Re: 0.99, TP: 611, TN: 527, FP: 93, FN: 9
[TRAIN] Epoch 5: Loss: 0.2729, Acc: 89.18, F1: 89.93, Dice: 81.70, Pre: 0.84, Re: 0.97, TP: 1946, TN: 1648, FP: 367, FN: 69
[VALID] Epoch 5: Loss: 0.0654, Acc: 91.61, F1: 92.12, Dice: 85.39, Pre: 0.87, Re: 0.98, TP: 608, TN: 528, FP: 92, FN: 12
[TRAIN] Epoch 6: Loss: 0.2606, Acc: 89.53, F1: 90.26, Dice: 82.25, Pre: 0.84, Re: 0.97, TP: 1956, TN: 1652, FP: 363, FN: 59
[VALID] Epoch 6: Loss: 0.0649, Acc: 92.10, F1: 92.53, Dice: 86.10, Pre: 0.88, Re: 0.98, TP: 607, TN: 535, FP: 85, FN: 13
[TRAIN] Epoch 7: Loss: 0.2570, Acc: 89.60, F1: 90.33, Dice: 82.37, Pre: 0.84, Re: 0.97, TP: 1957, TN: 1654, FP: 361, FN: 58
[VALID] Epoch 7: Loss: 0.0659, Acc: 91.94, F1: 92.49, Dice: 86.03, Pre: 0.87, Re: 0.99, TP: 616, TN: 524, FP: 96, FN: 4
[TRAIN] Epoch 8: Loss: 0.2465, Acc: 89.18, F1: 89.96, Dice: 81.75, Pre: 0.84, Re: 0.97, TP: 1953, TN: 1641, FP: 374, FN: 62
[VALID] Epoch 8: Loss: 0.0654, Acc: 91.77, F1: 92.26, Dice: 85.63, Pre: 0.87, Re: 0.98, TP: 608, TN: 530, FP: 90, FN: 12
[TRAIN] Epoch 9: Loss: 0.2413, Acc: 89.85, F1: 90.48, Dice: 82.62, Pre: 0.85, Re: 0.96, TP: 1944, TN: 1677, FP: 338, FN: 71
[VALID] Epoch 9: Loss: 0.0659, Acc: 92.34, F1: 92.85, Dice: 86.66, Pre: 0.87, Re: 1.00, TP: 617, TN: 528, FP: 92, FN: 3
[TRAIN] Epoch 10: Loss: 0.2309, Acc: 90.89, F1: 91.44, Dice: 84.24, Pre: 0.86, Re: 0.97, TP: 1961, TN: 1702, FP: 313, FN: 54
