
[TRAIN] Epoch 0: Loss: 0.4565, Acc: 80.07, F1: 80.50, Dice: 67.37, Pre: 0.79, Re: 0.82, TP: 1658, TN: 1569, FP: 446, FN: 357
[VALID] Epoch 0: Loss: 0.0664, Acc: 87.74, F1: 88.27, Dice: 79.01, Pre: 0.85, Re: 0.92, TP: 572, TN: 516, FP: 104, FN: 48
[TRAIN] Epoch 1: Loss: 0.3265, Acc: 86.60, F1: 87.20, Dice: 77.31, Pre: 0.83, Re: 0.91, TP: 1840, TN: 1650, FP: 365, FN: 175
[VALID] Epoch 1: Loss: 0.0664, Acc: 91.53, F1: 92.00, Dice: 85.19, Pre: 0.87, Re: 0.97, TP: 604, TN: 531, FP: 89, FN: 16
[TRAIN] Epoch 2: Loss: 0.2854, Acc: 88.46, F1: 89.08, Dice: 80.30, Pre: 0.85, Re: 0.94, TP: 1896, TN: 1669, FP: 346, FN: 119
[VALID] Epoch 2: Loss: 0.0664, Acc: 91.45, F1: 92.05, Dice: 85.28, Pre: 0.86, Re: 0.99, TP: 614, TN: 520, FP: 100, FN: 6
[TRAIN] Epoch 3: Loss: 0.2526, Acc: 89.48, F1: 90.02, Dice: 81.86, Pre: 0.86, Re: 0.95, TP: 1913, TN: 1693, FP: 322, FN: 102
[VALID] Epoch 3: Loss: 0.0664, Acc: 92.10, F1: 92.50, Dice: 86.04, Pre: 0.88, Re: 0.97, TP: 604, TN: 538, FP: 82, FN: 16
[TRAIN] Epoch 4: Loss: 0.2445, Acc: 89.80, F1: 90.35, Dice: 82.40, Pre: 0.86, Re: 0.95, TP: 1924, TN: 1695, FP: 320, FN: 91
[VALID] Epoch 4: Loss: 0.0664, Acc: 92.74, F1: 93.16, Dice: 87.20, Pre: 0.88, Re: 0.99, TP: 613, TN: 537, FP: 83, FN: 7
[TRAIN] Epoch 5: Loss: 0.2275, Acc: 90.30, F1: 90.73, Dice: 83.03, Pre: 0.87, Re: 0.95, TP: 1913, TN: 1726, FP: 289, FN: 102
[VALID] Epoch 5: Loss: 0.0659, Acc: 92.18, F1: 92.68, Dice: 86.36, Pre: 0.87, Re: 0.99, TP: 614, TN: 529, FP: 91, FN: 6
[TRAIN] Epoch 6: Loss: 0.2226, Acc: 90.82, F1: 91.23, Dice: 83.88, Pre: 0.87, Re: 0.96, TP: 1925, TN: 1735, FP: 280, FN: 90
[VALID] Epoch 6: Loss: 0.0644, Acc: 93.15, F1: 93.11, Dice: 87.10, Pre: 0.94, Re: 0.93, TP: 574, TN: 581, FP: 39, FN: 46
[TRAIN] Epoch 7: Loss: 0.2192, Acc: 91.04, F1: 91.43, Dice: 84.21, Pre: 0.88, Re: 0.96, TP: 1925, TN: 1744, FP: 271, FN: 90
[VALID] Epoch 7: Loss: 0.0644, Acc: 93.87, F1: 93.98, Dice: 88.64, Pre: 0.92, Re: 0.96, TP: 593, TN: 571, FP: 49, FN: 27
[TRAIN] Epoch 8: Loss: 0.2101, Acc: 91.04, F1: 91.38, Dice: 84.13, Pre: 0.88, Re: 0.95, TP: 1914, TN: 1755, FP: 260, FN: 101
[VALID] Epoch 8: Loss: 0.0664, Acc: 93.47, F1: 93.74, Dice: 88.21, Pre: 0.90, Re: 0.98, TP: 606, TN: 553, FP: 67, FN: 14
[TRAIN] Epoch 9: Loss: 0.1948, Acc: 91.76, F1: 92.12, Dice: 85.39, Pre: 0.88, Re: 0.96, TP: 1940, TN: 1758, FP: 257, FN: 75
[VALID] Epoch 9: Loss: 0.0649, Acc: 94.60, F1: 94.75, Dice: 90.01, Pre: 0.92, Re: 0.97, TP: 604, TN: 569, FP: 51, FN: 16
[TRAIN] Epoch 10: Loss: 0.1921, Acc: 92.08, F1: 92.39, Dice: 85.85, Pre: 0.89, Re: 0.96, TP: 1936, TN: 1775, FP: 240, FN: 79
[VALID] Epoch 10: Loss: 0.0659, Acc: 94.44, F1: 94.69, Dice: 89.91, Pre: 0.91, Re: 0.99, TP: 615, TN: 556, FP: 64, FN: 5
[TRAIN] Epoch 11: Loss: 0.2015, Acc: 91.99, F1: 92.30, Dice: 85.70, Pre: 0.89, Re: 0.96, TP: 1936, TN: 1771, FP: 244, FN: 79
[VALID] Epoch 11: Loss: 0.0659, Acc: 93.39, F1: 93.46, Dice: 87.72, Pre: 0.92, Re: 0.95, TP: 586, TN: 572, FP: 48, FN: 34
[TRAIN] Epoch 12: Loss: 0.1945, Acc: 91.84, F1: 92.12, Dice: 85.38, Pre: 0.89, Re: 0.95, TP: 1922, TN: 1779, FP: 236, FN: 93
[VALID] Epoch 12: Loss: 0.0639, Acc: 94.35, F1: 94.38, Dice: 89.36, Pre: 0.94, Re: 0.95, TP: 588, TN: 582, FP: 38, FN: 32
[TRAIN] Epoch 13: Loss: 0.1864, Acc: 92.41, F1: 92.64, Dice: 86.30, Pre: 0.90, Re: 0.96, TP: 1927, TN: 1797, FP: 218, FN: 88
[VALID] Epoch 13: Loss: 0.0649, Acc: 94.68, F1: 94.76, Dice: 90.05, Pre: 0.93, Re: 0.96, TP: 597, TN: 577, FP: 43, FN: 23
[TRAIN] Epoch 14: Loss: 0.1843, Acc: 92.56, F1: 92.83, Dice: 86.61, Pre: 0.90, Re: 0.96, TP: 1941, TN: 1789, FP: 226, FN: 74
[VALID] Epoch 14: Loss: 0.0659, Acc: 94.52, F1: 94.69, Dice: 89.91, Pre: 0.92, Re: 0.98, TP: 606, TN: 566, FP: 54, FN: 14
[TRAIN] Epoch 15: Loss: 0.1781, Acc: 92.23, F1: 92.52, Dice: 86.09, Pre: 0.89, Re: 0.96, TP: 1937, TN: 1780, FP: 235, FN: 78
[VALID] Epoch 15: Loss: 0.0649, Acc: 94.11, F1: 94.34, Dice: 89.28, Pre: 0.91, Re: 0.98, TP: 608, TN: 559, FP: 61, FN: 12
[TRAIN] Epoch 16: Loss: 0.1751, Acc: 93.03, F1: 93.25, Dice: 87.35, Pre: 0.90, Re: 0.96, TP: 1941, TN: 1808, FP: 207, FN: 74
[VALID] Epoch 16: Loss: 0.0659, Acc: 94.76, F1: 94.89, Dice: 90.28, Pre: 0.92, Re: 0.97, TP: 604, TN: 571, FP: 49, FN: 16
[TRAIN] Epoch 17: Loss: 0.1650, Acc: 92.66, F1: 92.87, Dice: 86.70, Pre: 0.90, Re: 0.96, TP: 1929, TN: 1805, FP: 210, FN: 86
[VALID] Epoch 17: Loss: 0.0659, Acc: 94.76, F1: 94.90, Dice: 90.30, Pre: 0.92, Re: 0.98, TP: 605, TN: 570, FP: 50, FN: 15
[TRAIN] Epoch 18: Loss: 0.1658, Acc: 93.47, F1: 93.66, Dice: 88.07, Pre: 0.91, Re: 0.96, TP: 1942, TN: 1825, FP: 190, FN: 73
[VALID] Epoch 18: Loss: 0.0639, Acc: 95.24, F1: 95.23, Dice: 90.90, Pre: 0.95, Re: 0.95, TP: 589, TN: 592, FP: 28, FN: 31
[TRAIN] Epoch 19: Loss: 0.1639, Acc: 92.95, F1: 93.19, Dice: 87.25, Pre: 0.90, Re: 0.96, TP: 1944, TN: 1802, FP: 213, FN: 71
[VALID] Epoch 19: Loss: 0.0644, Acc: 95.24, F1: 95.28, Dice: 90.98, Pre: 0.95, Re: 0.96, TP: 595, TN: 586, FP: 34, FN: 25
[TRAIN] Epoch 20: Loss: 0.1631, Acc: 93.37, F1: 93.57, Dice: 87.91, Pre: 0.91, Re: 0.96, TP: 1942, TN: 1821, FP: 194, FN: 73
[VALID] Epoch 20: Loss: 0.0639, Acc: 94.11, F1: 94.01, Dice: 88.70, Pre: 0.96, Re: 0.92, TP: 573, TN: 594, FP: 26, FN: 47
[TRAIN] Epoch 21: Loss: 0.1653, Acc: 93.30, F1: 93.49, Dice: 87.78, Pre: 0.91, Re: 0.96, TP: 1940, TN: 1820, FP: 195, FN: 75
[VALID] Epoch 21: Loss: 0.0649, Acc: 94.19, F1: 94.42, Dice: 89.43, Pre: 0.91, Re: 0.98, TP: 609, TN: 559, FP: 61, FN: 11
[TRAIN] Epoch 22: Loss: 0.1555, Acc: 93.50, F1: 93.70, Dice: 88.15, Pre: 0.91, Re: 0.97, TP: 1949, TN: 1819, FP: 196, FN: 66
[VALID] Epoch 22: Loss: 0.0659, Acc: 94.19, F1: 94.43, Dice: 89.44, Pre: 0.91, Re: 0.98, TP: 610, TN: 558, FP: 62, FN: 10
[TRAIN] Epoch 23: Loss: 0.1532, Acc: 93.52, F1: 93.72, Dice: 88.19, Pre: 0.91, Re: 0.97, TP: 1949, TN: 1820, FP: 195, FN: 66
[VALID] Epoch 23: Loss: 0.0639, Acc: 94.35, F1: 94.23, Dice: 89.10, Pre: 0.96, Re: 0.92, TP: 572, TN: 598, FP: 22, FN: 48
[TRAIN] Epoch 24: Loss: 0.1552, Acc: 93.45, F1: 93.62, Dice: 88.01, Pre: 0.91, Re: 0.96, TP: 1938, TN: 1828, FP: 187, FN: 77
[VALID] Epoch 24: Loss: 0.0649, Acc: 95.56, F1: 95.59, Dice: 91.55, Pre: 0.95, Re: 0.96, TP: 596, TN: 589, FP: 31, FN: 24
[TRAIN] Epoch 25: Loss: 0.1481, Acc: 94.02, F1: 94.15, Dice: 88.95, Pre: 0.92, Re: 0.96, TP: 1940, TN: 1849, FP: 166, FN: 75
[VALID] Epoch 25: Loss: 0.0649, Acc: 95.40, F1: 95.48, Dice: 91.35, Pre: 0.94, Re: 0.97, TP: 602, TN: 581, FP: 39, FN: 18
[TRAIN] Epoch 26: Loss: 0.1437, Acc: 94.04, F1: 94.19, Dice: 89.02, Pre: 0.92, Re: 0.97, TP: 1945, TN: 1845, FP: 170, FN: 70
[VALID] Epoch 26: Loss: 0.0659, Acc: 95.08, F1: 95.22, Dice: 90.87, Pre: 0.93, Re: 0.98, TP: 607, TN: 572, FP: 48, FN: 13
[TRAIN] Epoch 27: Loss: 0.1450, Acc: 94.04, F1: 94.21, Dice: 89.05, Pre: 0.92, Re: 0.97, TP: 1952, TN: 1838, FP: 177, FN: 63
[VALID] Epoch 27: Loss: 0.0654, Acc: 95.48, F1: 95.60, Dice: 91.58, Pre: 0.93, Re: 0.98, TP: 609, TN: 575, FP: 45, FN: 11
[TRAIN] Epoch 28: Loss: 0.1457, Acc: 93.95, F1: 94.10, Dice: 88.86, Pre: 0.92, Re: 0.97, TP: 1947, TN: 1839, FP: 176, FN: 68
[VALID] Epoch 28: Loss: 0.0649, Acc: 95.48, F1: 95.45, Dice: 91.30, Pre: 0.96, Re: 0.95, TP: 588, TN: 596, FP: 24, FN: 32
[TRAIN] Epoch 29: Loss: 0.1369, Acc: 94.37, F1: 94.51, Dice: 89.59, Pre: 0.92, Re: 0.97, TP: 1954, TN: 1849, FP: 166, FN: 61
[VALID] Epoch 29: Loss: 0.0649, Acc: 95.24, F1: 95.32, Dice: 91.06, Pre: 0.94, Re: 0.97, TP: 601, TN: 580, FP: 40, FN: 19
