
[TRAIN] Epoch 0: Loss: 0.7172, Acc: 64.12, F1: 51.51, Dice: 34.69, Pre: 0.79, Re: 0.38, TP: 768, TN: 1816, FP: 199, FN: 1247
[VALID] Epoch 0: Loss: 0.8323, Acc: 83.95, F1: 83.81, Dice: 72.13, Pre: 0.85, Re: 0.83, TP: 515, TN: 526, FP: 94, FN: 105
[TRAIN] Epoch 1: Loss: 0.6872, Acc: 78.51, F1: 76.89, Dice: 62.46, Pre: 0.83, Re: 0.72, TP: 1441, TN: 1723, FP: 292, FN: 574
[VALID] Epoch 1: Loss: 0.8264, Acc: 85.81, F1: 86.01, Dice: 75.45, Pre: 0.85, Re: 0.87, TP: 541, TN: 523, FP: 97, FN: 79
[TRAIN] Epoch 2: Loss: 0.6619, Acc: 83.13, F1: 82.97, Dice: 70.90, Pre: 0.84, Re: 0.82, TP: 1657, TN: 1693, FP: 322, FN: 358
[VALID] Epoch 2: Loss: 0.8234, Acc: 86.61, F1: 87.15, Dice: 77.23, Pre: 0.84, Re: 0.91, TP: 563, TN: 511, FP: 109, FN: 57
[TRAIN] Epoch 3: Loss: 0.6168, Acc: 86.48, F1: 87.09, Dice: 77.14, Pre: 0.83, Re: 0.91, TP: 1839, TN: 1646, FP: 369, FN: 176
[VALID] Epoch 3: Loss: 0.8116, Acc: 90.40, F1: 91.15, Dice: 83.74, Pre: 0.85, Re: 0.99, TP: 613, TN: 508, FP: 112, FN: 7
[TRAIN] Epoch 4: Loss: 0.5697, Acc: 88.11, F1: 89.01, Dice: 80.20, Pre: 0.83, Re: 0.96, TP: 1940, TN: 1611, FP: 404, FN: 75
[VALID] Epoch 4: Loss: 0.8110, Acc: 90.65, F1: 91.37, Dice: 84.11, Pre: 0.85, Re: 0.99, TP: 614, TN: 510, FP: 110, FN: 6
[TRAIN] Epoch 5: Loss: 0.5240, Acc: 88.49, F1: 89.31, Dice: 80.68, Pre: 0.83, Re: 0.96, TP: 1938, TN: 1628, FP: 387, FN: 77
[VALID] Epoch 5: Loss: 0.8121, Acc: 90.32, F1: 91.02, Dice: 83.52, Pre: 0.85, Re: 0.98, TP: 608, TN: 512, FP: 108, FN: 12
[TRAIN] Epoch 6: Loss: 0.4785, Acc: 89.06, F1: 89.89, Dice: 81.63, Pre: 0.84, Re: 0.97, TP: 1960, TN: 1629, FP: 386, FN: 55
[VALID] Epoch 6: Loss: 0.8100, Acc: 90.97, F1: 91.72, Dice: 84.70, Pre: 0.85, Re: 1.00, TP: 620, TN: 508, FP: 112, FN: 0
[TRAIN] Epoch 7: Loss: 0.4413, Acc: 89.33, F1: 90.14, Dice: 82.05, Pre: 0.84, Re: 0.98, TP: 1966, TN: 1634, FP: 381, FN: 49
[VALID] Epoch 7: Loss: 0.8112, Acc: 90.56, F1: 91.30, Dice: 83.99, Pre: 0.85, Re: 0.99, TP: 614, TN: 509, FP: 111, FN: 6
[TRAIN] Epoch 8: Loss: 0.4031, Acc: 89.75, F1: 90.55, Dice: 82.73, Pre: 0.84, Re: 0.98, TP: 1978, TN: 1639, FP: 376, FN: 37
[VALID] Epoch 8: Loss: 0.8103, Acc: 90.89, F1: 91.60, Dice: 84.50, Pre: 0.85, Re: 0.99, TP: 616, TN: 511, FP: 109, FN: 4
[TRAIN] Epoch 9: Loss: 0.3704, Acc: 90.05, F1: 90.79, Dice: 83.14, Pre: 0.84, Re: 0.98, TP: 1977, TN: 1652, FP: 363, FN: 38
[VALID] Epoch 9: Loss: 0.8102, Acc: 91.05, F1: 91.65, Dice: 84.58, Pre: 0.86, Re: 0.98, TP: 609, TN: 520, FP: 100, FN: 11
[TRAIN] Epoch 10: Loss: 0.3460, Acc: 89.98, F1: 90.72, Dice: 83.02, Pre: 0.84, Re: 0.98, TP: 1975, TN: 1651, FP: 364, FN: 40
[VALID] Epoch 10: Loss: 0.8089, Acc: 91.45, F1: 92.08, Dice: 85.32, Pre: 0.86, Re: 0.99, TP: 616, TN: 518, FP: 102, FN: 4
[TRAIN] Epoch 11: Loss: 0.3296, Acc: 90.45, F1: 91.14, Dice: 83.73, Pre: 0.85, Re: 0.98, TP: 1981, TN: 1664, FP: 351, FN: 34
[VALID] Epoch 11: Loss: 0.8097, Acc: 91.21, F1: 91.81, Dice: 84.86, Pre: 0.86, Re: 0.99, TP: 611, TN: 520, FP: 100, FN: 9
[TRAIN] Epoch 12: Loss: 0.3041, Acc: 90.82, F1: 91.48, Dice: 84.30, Pre: 0.85, Re: 0.99, TP: 1987, TN: 1673, FP: 342, FN: 28
[VALID] Epoch 12: Loss: 0.8098, Acc: 91.05, F1: 91.78, Dice: 84.82, Pre: 0.85, Re: 1.00, TP: 620, TN: 509, FP: 111, FN: 0
