
[TRAIN] Epoch 0: Loss: 0.7471, Acc: 58.81, F1: 54.45, Dice: 37.41, Pre: 0.61, Re: 0.49, TP: 992, TN: 1378, FP: 637, FN: 1023
[VALID] Epoch 0: Loss: 0.0654, Acc: 84.27, F1: 84.44, Dice: 73.07, Pre: 0.84, Re: 0.85, TP: 529, TN: 516, FP: 104, FN: 91
[TRAIN] Epoch 1: Loss: 0.6363, Acc: 79.68, F1: 79.20, Dice: 65.56, Pre: 0.81, Re: 0.77, TP: 1559, TN: 1652, FP: 363, FN: 456
[VALID] Epoch 1: Loss: 0.0654, Acc: 85.40, F1: 85.76, Dice: 75.07, Pre: 0.84, Re: 0.88, TP: 545, TN: 514, FP: 106, FN: 75
[TRAIN] Epoch 2: Loss: 0.5564, Acc: 83.52, F1: 83.47, Dice: 71.62, Pre: 0.84, Re: 0.83, TP: 1676, TN: 1690, FP: 325, FN: 339
[VALID] Epoch 2: Loss: 0.0654, Acc: 90.48, F1: 91.14, Dice: 83.72, Pre: 0.85, Re: 0.98, TP: 607, TN: 515, FP: 105, FN: 13
[TRAIN] Epoch 3: Loss: 0.4898, Acc: 85.83, F1: 86.20, Dice: 75.74, Pre: 0.84, Re: 0.88, TP: 1783, TN: 1676, FP: 339, FN: 232
[VALID] Epoch 3: Loss: 0.0654, Acc: 90.97, F1: 91.63, Dice: 84.55, Pre: 0.85, Re: 0.99, TP: 613, TN: 515, FP: 105, FN: 7
[TRAIN] Epoch 4: Loss: 0.4323, Acc: 87.59, F1: 88.22, Dice: 78.92, Pre: 0.84, Re: 0.93, TP: 1872, TN: 1658, FP: 357, FN: 143
[VALID] Epoch 4: Loss: 0.0654, Acc: 90.89, F1: 91.54, Dice: 84.39, Pre: 0.85, Re: 0.99, TP: 611, TN: 516, FP: 104, FN: 9
[TRAIN] Epoch 5: Loss: 0.3797, Acc: 88.26, F1: 88.93, Dice: 80.07, Pre: 0.84, Re: 0.94, TP: 1900, TN: 1657, FP: 358, FN: 115
[VALID] Epoch 5: Loss: 0.0654, Acc: 90.73, F1: 91.39, Dice: 84.14, Pre: 0.85, Re: 0.98, TP: 610, TN: 515, FP: 105, FN: 10
[TRAIN] Epoch 6: Loss: 0.3453, Acc: 88.88, F1: 89.58, Dice: 81.13, Pre: 0.84, Re: 0.96, TP: 1926, TN: 1656, FP: 359, FN: 89
[VALID] Epoch 6: Loss: 0.0654, Acc: 91.29, F1: 91.95, Dice: 85.10, Pre: 0.85, Re: 1.00, TP: 617, TN: 515, FP: 105, FN: 3
[TRAIN] Epoch 7: Loss: 0.3210, Acc: 88.93, F1: 89.60, Dice: 81.17, Pre: 0.84, Re: 0.95, TP: 1922, TN: 1662, FP: 353, FN: 93
[VALID] Epoch 7: Loss: 0.0654, Acc: 90.81, F1: 91.36, Dice: 84.10, Pre: 0.86, Re: 0.97, TP: 603, TN: 523, FP: 97, FN: 17
[TRAIN] Epoch 8: Loss: 0.2913, Acc: 90.02, F1: 90.62, Dice: 82.85, Pre: 0.86, Re: 0.96, TP: 1942, TN: 1686, FP: 329, FN: 73
[VALID] Epoch 8: Loss: 0.0649, Acc: 91.53, F1: 91.97, Dice: 85.13, Pre: 0.87, Re: 0.97, TP: 601, TN: 534, FP: 86, FN: 19
[TRAIN] Epoch 9: Loss: 0.2719, Acc: 90.22, F1: 90.74, Dice: 83.05, Pre: 0.86, Re: 0.96, TP: 1931, TN: 1705, FP: 310, FN: 84
[VALID] Epoch 9: Loss: 0.0659, Acc: 91.61, F1: 92.15, Dice: 85.43, Pre: 0.87, Re: 0.98, TP: 610, TN: 526, FP: 94, FN: 10
[TRAIN] Epoch 10: Loss: 0.2603, Acc: 90.67, F1: 91.09, Dice: 83.63, Pre: 0.87, Re: 0.95, TP: 1921, TN: 1733, FP: 282, FN: 94
