
[TRAIN] Epoch 0: Loss: 0.7642, Acc: 53.42, F1: 31.37, Dice: 18.60, Pre: 0.60, Re: 0.21, TP: 429, TN: 1724, FP: 291, FN: 1586
[VALID] Epoch 0: Loss: 0.0664, Acc: 73.63, F1: 68.10, Dice: 51.63, Pre: 0.86, Re: 0.56, TP: 349, TN: 564, FP: 56, FN: 271
[TRAIN] Epoch 1: Loss: 0.6881, Acc: 70.22, F1: 63.57, Dice: 46.60, Pre: 0.82, Re: 0.52, TP: 1047, TN: 1783, FP: 232, FN: 968
[VALID] Epoch 1: Loss: 0.0670, Acc: 82.50, F1: 83.19, Dice: 71.22, Pre: 0.80, Re: 0.87, TP: 537, TN: 486, FP: 134, FN: 83
[TRAIN] Epoch 2: Loss: 0.5975, Acc: 82.31, F1: 82.24, Dice: 69.84, Pre: 0.83, Re: 0.82, TP: 1651, TN: 1666, FP: 349, FN: 364
[VALID] Epoch 2: Loss: 0.0670, Acc: 84.52, F1: 85.41, Dice: 74.54, Pre: 0.81, Re: 0.91, TP: 562, TN: 486, FP: 134, FN: 58
[TRAIN] Epoch 3: Loss: 0.5227, Acc: 84.79, F1: 85.20, Dice: 74.21, Pre: 0.83, Re: 0.88, TP: 1764, TN: 1653, FP: 362, FN: 251
[VALID] Epoch 3: Loss: 0.0670, Acc: 85.24, F1: 86.17, Dice: 75.70, Pre: 0.81, Re: 0.92, TP: 570, TN: 487, FP: 133, FN: 50
[TRAIN] Epoch 4: Loss: 0.4742, Acc: 85.76, F1: 86.33, Dice: 75.95, Pre: 0.83, Re: 0.90, TP: 1813, TN: 1643, FP: 372, FN: 202
[VALID] Epoch 4: Loss: 0.0664, Acc: 84.92, F1: 85.76, Dice: 75.07, Pre: 0.81, Re: 0.91, TP: 563, TN: 490, FP: 130, FN: 57
[TRAIN] Epoch 5: Loss: 0.4279, Acc: 86.53, F1: 87.18, Dice: 77.27, Pre: 0.83, Re: 0.92, TP: 1846, TN: 1641, FP: 374, FN: 169
[VALID] Epoch 5: Loss: 0.0670, Acc: 87.58, F1: 88.63, Dice: 79.58, Pre: 0.82, Re: 0.97, TP: 600, TN: 486, FP: 134, FN: 20
[TRAIN] Epoch 6: Loss: 0.3952, Acc: 87.17, F1: 87.85, Dice: 78.33, Pre: 0.83, Re: 0.93, TP: 1869, TN: 1644, FP: 371, FN: 146
[VALID] Epoch 6: Loss: 0.0664, Acc: 86.94, F1: 87.95, Dice: 78.49, Pre: 0.82, Re: 0.95, TP: 591, TN: 487, FP: 133, FN: 29
[TRAIN] Epoch 7: Loss: 0.3687, Acc: 87.44, F1: 88.14, Dice: 78.80, Pre: 0.83, Re: 0.93, TP: 1881, TN: 1643, FP: 372, FN: 134
[VALID] Epoch 7: Loss: 0.0664, Acc: 86.13, F1: 87.11, Dice: 77.16, Pre: 0.81, Re: 0.94, TP: 581, TN: 487, FP: 133, FN: 39
[TRAIN] Epoch 8: Loss: 0.3485, Acc: 88.16, F1: 88.87, Dice: 79.97, Pre: 0.84, Re: 0.95, TP: 1905, TN: 1648, FP: 367, FN: 110
[VALID] Epoch 8: Loss: 0.0670, Acc: 88.47, F1: 89.52, Dice: 81.03, Pre: 0.82, Re: 0.99, TP: 611, TN: 486, FP: 134, FN: 9
[TRAIN] Epoch 9: Loss: 0.3315, Acc: 88.49, F1: 89.19, Dice: 80.50, Pre: 0.84, Re: 0.95, TP: 1915, TN: 1651, FP: 364, FN: 100
[VALID] Epoch 9: Loss: 0.0670, Acc: 88.71, F1: 89.77, Dice: 81.43, Pre: 0.82, Re: 0.99, TP: 614, TN: 486, FP: 134, FN: 6
[TRAIN] Epoch 10: Loss: 0.3102, Acc: 88.54, F1: 89.24, Dice: 80.57, Pre: 0.84, Re: 0.95, TP: 1916, TN: 1652, FP: 363, FN: 99
[VALID] Epoch 10: Loss: 0.0664, Acc: 88.95, F1: 89.99, Dice: 81.81, Pre: 0.82, Re: 0.99, TP: 616, TN: 487, FP: 133, FN: 4
[TRAIN] Epoch 11: Loss: 0.2938, Acc: 89.11, F1: 89.84, Dice: 81.55, Pre: 0.84, Re: 0.96, TP: 1940, TN: 1651, FP: 364, FN: 75
[VALID] Epoch 11: Loss: 0.0664, Acc: 88.95, F1: 89.99, Dice: 81.81, Pre: 0.82, Re: 0.99, TP: 616, TN: 487, FP: 133, FN: 4
[TRAIN] Epoch 12: Loss: 0.2904, Acc: 89.13, F1: 89.88, Dice: 81.63, Pre: 0.84, Re: 0.97, TP: 1946, TN: 1646, FP: 369, FN: 69
[VALID] Epoch 12: Loss: 0.0664, Acc: 88.23, F1: 89.26, Dice: 80.61, Pre: 0.82, Re: 0.98, TP: 607, TN: 487, FP: 133, FN: 13
[TRAIN] Epoch 13: Loss: 0.2842, Acc: 89.38, F1: 90.05, Dice: 81.90, Pre: 0.85, Re: 0.96, TP: 1936, TN: 1666, FP: 349, FN: 79
[VALID] Epoch 13: Loss: 0.0664, Acc: 88.71, F1: 89.74, Dice: 81.38, Pre: 0.82, Re: 0.99, TP: 612, TN: 488, FP: 132, FN: 8
[TRAIN] Epoch 14: Loss: 0.2752, Acc: 89.63, F1: 90.27, Dice: 82.27, Pre: 0.85, Re: 0.96, TP: 1940, TN: 1672, FP: 343, FN: 75
[VALID] Epoch 14: Loss: 0.0670, Acc: 88.71, F1: 89.78, Dice: 81.46, Pre: 0.82, Re: 0.99, TP: 615, TN: 485, FP: 135, FN: 5
[TRAIN] Epoch 15: Loss: 0.2542, Acc: 90.02, F1: 90.63, Dice: 82.86, Pre: 0.85, Re: 0.96, TP: 1943, TN: 1685, FP: 330, FN: 72
[VALID] Epoch 15: Loss: 0.0664, Acc: 89.19, F1: 90.22, Dice: 82.18, Pre: 0.82, Re: 1.00, TP: 618, TN: 488, FP: 132, FN: 2
[TRAIN] Epoch 16: Loss: 0.2561, Acc: 89.88, F1: 90.46, Dice: 82.59, Pre: 0.86, Re: 0.96, TP: 1935, TN: 1687, FP: 328, FN: 80
[VALID] Epoch 16: Loss: 0.0664, Acc: 89.19, F1: 90.22, Dice: 82.18, Pre: 0.82, Re: 1.00, TP: 618, TN: 488, FP: 132, FN: 2
[TRAIN] Epoch 17: Loss: 0.2345, Acc: 90.82, F1: 91.33, Dice: 84.05, Pre: 0.86, Re: 0.97, TP: 1950, TN: 1710, FP: 305, FN: 65
[VALID] Epoch 17: Loss: 0.0664, Acc: 88.55, F1: 89.56, Dice: 81.09, Pre: 0.82, Re: 0.98, TP: 609, TN: 489, FP: 131, FN: 11
[TRAIN] Epoch 18: Loss: 0.2340, Acc: 91.12, F1: 91.60, Dice: 84.51, Pre: 0.87, Re: 0.97, TP: 1953, TN: 1719, FP: 296, FN: 62
[VALID] Epoch 18: Loss: 0.0664, Acc: 90.73, F1: 91.46, Dice: 84.27, Pre: 0.85, Re: 0.99, TP: 616, TN: 509, FP: 111, FN: 4
[TRAIN] Epoch 19: Loss: 0.2247, Acc: 91.27, F1: 91.71, Dice: 84.68, Pre: 0.87, Re: 0.97, TP: 1946, TN: 1732, FP: 283, FN: 69
[VALID] Epoch 19: Loss: 0.0670, Acc: 90.32, F1: 91.18, Dice: 83.78, Pre: 0.84, Re: 1.00, TP: 620, TN: 500, FP: 120, FN: 0
[TRAIN] Epoch 20: Loss: 0.2099, Acc: 92.21, F1: 92.59, Dice: 86.20, Pre: 0.88, Re: 0.97, TP: 1962, TN: 1754, FP: 261, FN: 53
[VALID] Epoch 20: Loss: 0.0664, Acc: 91.37, F1: 91.96, Dice: 85.12, Pre: 0.86, Re: 0.99, TP: 612, TN: 521, FP: 99, FN: 8
[TRAIN] Epoch 21: Loss: 0.2147, Acc: 91.96, F1: 92.35, Dice: 85.78, Pre: 0.88, Re: 0.97, TP: 1955, TN: 1751, FP: 264, FN: 60
[VALID] Epoch 21: Loss: 0.0664, Acc: 90.89, F1: 91.60, Dice: 84.50, Pre: 0.85, Re: 0.99, TP: 616, TN: 511, FP: 109, FN: 4
[TRAIN] Epoch 22: Loss: 0.2081, Acc: 91.84, F1: 92.18, Dice: 85.49, Pre: 0.88, Re: 0.96, TP: 1939, TN: 1762, FP: 253, FN: 76
[VALID] Epoch 22: Loss: 0.0664, Acc: 90.97, F1: 91.57, Dice: 84.44, Pre: 0.86, Re: 0.98, TP: 608, TN: 520, FP: 100, FN: 12
[TRAIN] Epoch 23: Loss: 0.1998, Acc: 92.41, F1: 92.75, Dice: 86.47, Pre: 0.89, Re: 0.97, TP: 1956, TN: 1768, FP: 247, FN: 59
[VALID] Epoch 23: Loss: 0.0664, Acc: 92.10, F1: 92.65, Dice: 86.31, Pre: 0.87, Re: 1.00, TP: 618, TN: 524, FP: 96, FN: 2
[TRAIN] Epoch 24: Loss: 0.1915, Acc: 92.73, F1: 93.02, Dice: 86.94, Pre: 0.89, Re: 0.97, TP: 1951, TN: 1786, FP: 229, FN: 64
[VALID] Epoch 24: Loss: 0.0664, Acc: 91.69, F1: 92.32, Dice: 85.73, Pre: 0.86, Re: 1.00, TP: 619, TN: 518, FP: 102, FN: 1
