
[TRAIN] Epoch 0: Loss: 0.7404, Acc: 56.18, F1: 48.09, Dice: 31.66, Pre: 0.59, Re: 0.41, TP: 818, TN: 1446, FP: 569, FN: 1197
[VALID] Epoch 0: Loss: 0.0664, Acc: 73.63, F1: 70.46, Dice: 54.39, Pre: 0.80, Re: 0.63, TP: 390, TN: 523, FP: 97, FN: 230
[TRAIN] Epoch 1: Loss: 0.6496, Acc: 73.62, F1: 70.88, Dice: 54.90, Pre: 0.79, Re: 0.64, TP: 1294, TN: 1673, FP: 342, FN: 721
[VALID] Epoch 1: Loss: 0.0670, Acc: 80.81, F1: 81.11, Dice: 68.22, Pre: 0.80, Re: 0.82, TP: 511, TN: 491, FP: 129, FN: 109
[TRAIN] Epoch 2: Loss: 0.5679, Acc: 80.84, F1: 80.57, Dice: 67.47, Pre: 0.82, Re: 0.79, TP: 1601, TN: 1657, FP: 358, FN: 414
[VALID] Epoch 2: Loss: 0.0670, Acc: 81.29, F1: 81.70, Dice: 69.07, Pre: 0.80, Re: 0.84, TP: 518, TN: 490, FP: 130, FN: 102
[TRAIN] Epoch 3: Loss: 0.4930, Acc: 83.87, F1: 84.25, Dice: 72.78, Pre: 0.82, Re: 0.86, TP: 1738, TN: 1642, FP: 373, FN: 277
[VALID] Epoch 3: Loss: 0.0670, Acc: 87.02, F1: 88.07, Dice: 78.68, Pre: 0.81, Re: 0.96, TP: 594, TN: 485, FP: 135, FN: 26
[TRAIN] Epoch 4: Loss: 0.4319, Acc: 86.67, F1: 87.35, Dice: 77.54, Pre: 0.83, Re: 0.92, TP: 1854, TN: 1639, FP: 376, FN: 161
[VALID] Epoch 4: Loss: 0.0670, Acc: 85.56, F1: 86.47, Dice: 76.17, Pre: 0.81, Re: 0.92, TP: 572, TN: 489, FP: 131, FN: 48
[TRAIN] Epoch 5: Loss: 0.3866, Acc: 88.09, F1: 88.75, Dice: 79.77, Pre: 0.84, Re: 0.94, TP: 1893, TN: 1657, FP: 358, FN: 122
[VALID] Epoch 5: Loss: 0.0670, Acc: 87.82, F1: 88.86, Dice: 79.95, Pre: 0.82, Re: 0.97, TP: 602, TN: 487, FP: 133, FN: 18
[TRAIN] Epoch 6: Loss: 0.3549, Acc: 88.26, F1: 88.98, Dice: 80.15, Pre: 0.84, Re: 0.95, TP: 1910, TN: 1647, FP: 368, FN: 105
[VALID] Epoch 6: Loss: 0.0670, Acc: 88.06, F1: 89.12, Dice: 80.37, Pre: 0.82, Re: 0.98, TP: 606, TN: 486, FP: 134, FN: 14
[TRAIN] Epoch 7: Loss: 0.3290, Acc: 89.11, F1: 89.89, Dice: 81.64, Pre: 0.84, Re: 0.97, TP: 1952, TN: 1639, FP: 376, FN: 63
[VALID] Epoch 7: Loss: 0.0670, Acc: 88.63, F1: 89.69, Dice: 81.30, Pre: 0.82, Re: 0.99, TP: 613, TN: 486, FP: 134, FN: 7
[TRAIN] Epoch 8: Loss: 0.3064, Acc: 89.21, F1: 89.97, Dice: 81.76, Pre: 0.84, Re: 0.97, TP: 1950, TN: 1645, FP: 370, FN: 65
[VALID] Epoch 8: Loss: 0.0670, Acc: 87.90, F1: 88.95, Dice: 80.11, Pre: 0.82, Re: 0.97, TP: 604, TN: 486, FP: 134, FN: 16
[TRAIN] Epoch 9: Loss: 0.2960, Acc: 89.38, F1: 90.12, Dice: 82.01, Pre: 0.84, Re: 0.97, TP: 1951, TN: 1651, FP: 364, FN: 64
[VALID] Epoch 9: Loss: 0.0670, Acc: 88.31, F1: 89.36, Dice: 80.77, Pre: 0.82, Re: 0.98, TP: 609, TN: 486, FP: 134, FN: 11
[TRAIN] Epoch 10: Loss: 0.2862, Acc: 89.35, F1: 90.11, Dice: 82.01, Pre: 0.84, Re: 0.97, TP: 1955, TN: 1646, FP: 369, FN: 60
[VALID] Epoch 10: Loss: 0.0670, Acc: 89.19, F1: 90.25, Dice: 82.23, Pre: 0.82, Re: 1.00, TP: 620, TN: 486, FP: 134, FN: 0
[TRAIN] Epoch 11: Loss: 0.2705, Acc: 89.85, F1: 90.60, Dice: 82.82, Pre: 0.84, Re: 0.98, TP: 1972, TN: 1649, FP: 366, FN: 43
[VALID] Epoch 11: Loss: 0.0670, Acc: 89.19, F1: 90.23, Dice: 82.20, Pre: 0.82, Re: 1.00, TP: 619, TN: 487, FP: 133, FN: 1
[TRAIN] Epoch 12: Loss: 0.2653, Acc: 89.75, F1: 90.47, Dice: 82.60, Pre: 0.85, Re: 0.97, TP: 1960, TN: 1657, FP: 358, FN: 55
[VALID] Epoch 12: Loss: 0.0670, Acc: 88.95, F1: 90.01, Dice: 81.83, Pre: 0.82, Re: 1.00, TP: 617, TN: 486, FP: 134, FN: 3
[TRAIN] Epoch 13: Loss: 0.2537, Acc: 90.32, F1: 90.99, Dice: 83.47, Pre: 0.85, Re: 0.98, TP: 1969, TN: 1671, FP: 344, FN: 46
[VALID] Epoch 13: Loss: 0.0670, Acc: 89.35, F1: 90.36, Dice: 82.42, Pre: 0.83, Re: 1.00, TP: 619, TN: 489, FP: 131, FN: 1
[TRAIN] Epoch 14: Loss: 0.2427, Acc: 90.65, F1: 91.25, Dice: 83.92, Pre: 0.86, Re: 0.98, TP: 1967, TN: 1686, FP: 329, FN: 48
[VALID] Epoch 14: Loss: 0.0664, Acc: 88.95, F1: 89.95, Dice: 81.73, Pre: 0.83, Re: 0.99, TP: 613, TN: 490, FP: 130, FN: 7
[TRAIN] Epoch 15: Loss: 0.2442, Acc: 91.02, F1: 91.59, Dice: 84.48, Pre: 0.86, Re: 0.98, TP: 1971, TN: 1697, FP: 318, FN: 44
[VALID] Epoch 15: Loss: 0.0670, Acc: 89.44, F1: 90.44, Dice: 82.56, Pre: 0.83, Re: 1.00, TP: 620, TN: 489, FP: 131, FN: 0
[TRAIN] Epoch 16: Loss: 0.2359, Acc: 90.69, F1: 91.31, Dice: 84.01, Pre: 0.86, Re: 0.98, TP: 1970, TN: 1685, FP: 330, FN: 45
[VALID] Epoch 16: Loss: 0.0670, Acc: 89.35, F1: 90.36, Dice: 82.42, Pre: 0.83, Re: 1.00, TP: 619, TN: 489, FP: 131, FN: 1
[TRAIN] Epoch 17: Loss: 0.2253, Acc: 90.94, F1: 91.44, Dice: 84.23, Pre: 0.87, Re: 0.97, TP: 1950, TN: 1715, FP: 300, FN: 65
[VALID] Epoch 17: Loss: 0.0664, Acc: 90.00, F1: 90.87, Dice: 83.27, Pre: 0.84, Re: 1.00, TP: 617, TN: 499, FP: 121, FN: 3
[TRAIN] Epoch 18: Loss: 0.2144, Acc: 91.74, F1: 92.22, Dice: 85.57, Pre: 0.87, Re: 0.98, TP: 1974, TN: 1723, FP: 292, FN: 41
[VALID] Epoch 18: Loss: 0.0664, Acc: 90.48, F1: 91.07, Dice: 83.61, Pre: 0.86, Re: 0.97, TP: 602, TN: 520, FP: 100, FN: 18
[TRAIN] Epoch 19: Loss: 0.2104, Acc: 91.59, F1: 92.00, Dice: 85.18, Pre: 0.88, Re: 0.97, TP: 1949, TN: 1742, FP: 273, FN: 66
[VALID] Epoch 19: Loss: 0.0664, Acc: 91.45, F1: 92.12, Dice: 85.40, Pre: 0.85, Re: 1.00, TP: 620, TN: 514, FP: 106, FN: 0
[TRAIN] Epoch 20: Loss: 0.2085, Acc: 92.03, F1: 92.40, Dice: 85.88, Pre: 0.88, Re: 0.97, TP: 1952, TN: 1757, FP: 258, FN: 63
[VALID] Epoch 20: Loss: 0.0664, Acc: 91.13, F1: 91.70, Dice: 84.68, Pre: 0.86, Re: 0.98, TP: 608, TN: 522, FP: 98, FN: 12
[TRAIN] Epoch 21: Loss: 0.2028, Acc: 92.06, F1: 92.40, Dice: 85.87, Pre: 0.89, Re: 0.97, TP: 1945, TN: 1765, FP: 250, FN: 70
[VALID] Epoch 21: Loss: 0.0664, Acc: 92.18, F1: 92.72, Dice: 86.43, Pre: 0.87, Re: 1.00, TP: 618, TN: 525, FP: 95, FN: 2
[TRAIN] Epoch 22: Loss: 0.1934, Acc: 92.70, F1: 93.06, Dice: 87.01, Pre: 0.89, Re: 0.98, TP: 1970, TN: 1766, FP: 249, FN: 45
[VALID] Epoch 22: Loss: 0.0664, Acc: 92.50, F1: 92.92, Dice: 86.77, Pre: 0.88, Re: 0.98, TP: 610, TN: 537, FP: 83, FN: 10
[TRAIN] Epoch 23: Loss: 0.1873, Acc: 92.63, F1: 92.93, Dice: 86.80, Pre: 0.89, Re: 0.97, TP: 1953, TN: 1780, FP: 235, FN: 62
[VALID] Epoch 23: Loss: 0.0664, Acc: 91.61, F1: 92.15, Dice: 85.43, Pre: 0.87, Re: 0.98, TP: 610, TN: 526, FP: 94, FN: 10
[TRAIN] Epoch 24: Loss: 0.1889, Acc: 92.53, F1: 92.82, Dice: 86.60, Pre: 0.89, Re: 0.97, TP: 1945, TN: 1784, FP: 231, FN: 70
[VALID] Epoch 24: Loss: 0.0664, Acc: 91.69, F1: 92.30, Dice: 85.69, Pre: 0.86, Re: 1.00, TP: 617, TN: 520, FP: 100, FN: 3
