
[TRAIN] Epoch 0: Loss: 0.7840, Acc: 55.53, F1: 50.28, Dice: 33.58, Pre: 0.57, Re: 0.45, TP: 906, TN: 1332, FP: 683, FN: 1109
[VALID] Epoch 0: Loss: 0.8615, Acc: 75.24, F1: 70.17, Dice: 54.04, Pre: 0.88, Re: 0.58, TP: 361, TN: 572, FP: 48, FN: 259
[TRAIN] Epoch 1: Loss: 0.7493, Acc: 63.25, F1: 56.33, Dice: 39.20, Pre: 0.69, Re: 0.47, TP: 955, TN: 1594, FP: 421, FN: 1060
[VALID] Epoch 1: Loss: 0.8625, Acc: 74.76, F1: 69.76, Dice: 53.56, Pre: 0.87, Re: 0.58, TP: 361, TN: 566, FP: 54, FN: 259
[TRAIN] Epoch 2: Loss: 0.7179, Acc: 69.55, F1: 65.85, Dice: 49.09, Pre: 0.75, Re: 0.59, TP: 1183, TN: 1620, FP: 395, FN: 832
[VALID] Epoch 2: Loss: 0.8556, Acc: 76.85, F1: 73.55, Dice: 58.16, Pre: 0.86, Re: 0.64, TP: 399, TN: 554, FP: 66, FN: 221
[TRAIN] Epoch 3: Loss: 0.6894, Acc: 73.35, F1: 71.22, Dice: 55.31, Pre: 0.77, Re: 0.66, TP: 1329, TN: 1627, FP: 388, FN: 686
[VALID] Epoch 3: Loss: 0.8395, Acc: 81.61, F1: 81.00, Dice: 68.07, Pre: 0.84, Re: 0.78, TP: 486, TN: 526, FP: 94, FN: 134
[TRAIN] Epoch 4: Loss: 0.6657, Acc: 75.56, F1: 74.36, Dice: 59.18, Pre: 0.78, Re: 0.71, TP: 1428, TN: 1617, FP: 398, FN: 587
[VALID] Epoch 4: Loss: 0.8284, Acc: 85.00, F1: 85.33, Dice: 74.42, Pre: 0.83, Re: 0.87, TP: 541, TN: 513, FP: 107, FN: 79
[TRAIN] Epoch 5: Loss: 0.6440, Acc: 78.19, F1: 77.34, Dice: 63.05, Pre: 0.80, Re: 0.74, TP: 1500, TN: 1651, FP: 364, FN: 515
[VALID] Epoch 5: Loss: 0.8286, Acc: 84.92, F1: 85.24, Dice: 74.28, Pre: 0.83, Re: 0.87, TP: 540, TN: 513, FP: 107, FN: 80
