
[TRAIN] Epoch 0: Loss: 0.8017, Acc: 59.78, F1: 56.90, Dice: 39.76, Pre: 0.61, Re: 0.53, TP: 1070, TN: 1339, FP: 676, FN: 945
[VALID] Epoch 0: Loss: 0.0649, Acc: 80.32, F1: 79.77, Dice: 66.34, Pre: 0.82, Re: 0.78, TP: 481, TN: 515, FP: 105, FN: 139
[TRAIN] Epoch 1: Loss: 0.5265, Acc: 75.88, F1: 75.09, Dice: 60.11, Pre: 0.78, Re: 0.73, TP: 1465, TN: 1593, FP: 422, FN: 550
[VALID] Epoch 1: Loss: 0.0654, Acc: 84.03, F1: 84.67, Dice: 73.42, Pre: 0.81, Re: 0.88, TP: 547, TN: 495, FP: 125, FN: 73
[TRAIN] Epoch 2: Loss: 0.4210, Acc: 81.89, F1: 82.38, Dice: 70.03, Pre: 0.80, Re: 0.85, TP: 1706, TN: 1594, FP: 421, FN: 309
[VALID] Epoch 2: Loss: 0.0654, Acc: 87.10, F1: 88.01, Dice: 78.58, Pre: 0.82, Re: 0.95, TP: 587, TN: 493, FP: 127, FN: 33
[TRAIN] Epoch 3: Loss: 0.3742, Acc: 83.90, F1: 84.68, Dice: 73.42, Pre: 0.81, Re: 0.89, TP: 1793, TN: 1588, FP: 427, FN: 222
[VALID] Epoch 3: Loss: 0.0654, Acc: 89.52, F1: 90.51, Dice: 82.67, Pre: 0.83, Re: 1.00, TP: 620, TN: 490, FP: 130, FN: 0
[TRAIN] Epoch 4: Loss: 0.3322, Acc: 85.86, F1: 86.70, Dice: 76.52, Pre: 0.82, Re: 0.92, TP: 1858, TN: 1602, FP: 413, FN: 157
[VALID] Epoch 4: Loss: 0.0654, Acc: 89.52, F1: 90.51, Dice: 82.67, Pre: 0.83, Re: 1.00, TP: 620, TN: 490, FP: 130, FN: 0
[TRAIN] Epoch 5: Loss: 0.3251, Acc: 86.45, F1: 87.30, Dice: 77.47, Pre: 0.82, Re: 0.93, TP: 1877, TN: 1607, FP: 408, FN: 138
[VALID] Epoch 5: Loss: 0.0654, Acc: 89.60, F1: 90.55, Dice: 82.73, Pre: 0.83, Re: 1.00, TP: 618, TN: 493, FP: 127, FN: 2
[TRAIN] Epoch 6: Loss: 0.3016, Acc: 87.37, F1: 88.21, Dice: 78.91, Pre: 0.83, Re: 0.95, TP: 1905, TN: 1616, FP: 399, FN: 110
[VALID] Epoch 6: Loss: 0.0654, Acc: 89.84, F1: 90.78, Dice: 83.11, Pre: 0.83, Re: 1.00, TP: 620, TN: 494, FP: 126, FN: 0
[TRAIN] Epoch 7: Loss: 0.2874, Acc: 88.46, F1: 89.26, Dice: 80.61, Pre: 0.83, Re: 0.96, TP: 1933, TN: 1632, FP: 383, FN: 82
[VALID] Epoch 7: Loss: 0.0654, Acc: 89.76, F1: 90.70, Dice: 82.98, Pre: 0.83, Re: 1.00, TP: 619, TN: 494, FP: 126, FN: 1
[TRAIN] Epoch 8: Loss: 0.2764, Acc: 88.78, F1: 89.56, Dice: 81.10, Pre: 0.84, Re: 0.96, TP: 1939, TN: 1639, FP: 376, FN: 76
[VALID] Epoch 8: Loss: 0.0654, Acc: 90.00, F1: 90.81, Dice: 83.18, Pre: 0.84, Re: 0.99, TP: 613, TN: 503, FP: 117, FN: 7
[TRAIN] Epoch 9: Loss: 0.2733, Acc: 88.86, F1: 89.57, Dice: 81.10, Pre: 0.84, Re: 0.96, TP: 1927, TN: 1654, FP: 361, FN: 88
[VALID] Epoch 9: Loss: 0.0654, Acc: 89.76, F1: 90.71, Dice: 83.00, Pre: 0.83, Re: 1.00, TP: 620, TN: 493, FP: 127, FN: 0
[TRAIN] Epoch 10: Loss: 0.2661, Acc: 89.06, F1: 89.79, Dice: 81.47, Pre: 0.84, Re: 0.96, TP: 1939, TN: 1650, FP: 365, FN: 76
[VALID] Epoch 10: Loss: 0.0654, Acc: 90.00, F1: 90.90, Dice: 83.31, Pre: 0.83, Re: 1.00, TP: 619, TN: 497, FP: 123, FN: 1
[TRAIN] Epoch 11: Loss: 0.2559, Acc: 89.21, F1: 89.84, Dice: 81.55, Pre: 0.85, Re: 0.95, TP: 1923, TN: 1672, FP: 343, FN: 92
[VALID] Epoch 11: Loss: 0.0649, Acc: 90.08, F1: 90.88, Dice: 83.29, Pre: 0.84, Re: 0.99, TP: 613, TN: 504, FP: 116, FN: 7
[TRAIN] Epoch 12: Loss: 0.2493, Acc: 89.23, F1: 89.90, Dice: 81.65, Pre: 0.85, Re: 0.96, TP: 1931, TN: 1665, FP: 350, FN: 84
[VALID] Epoch 12: Loss: 0.0649, Acc: 90.56, F1: 91.30, Dice: 83.99, Pre: 0.85, Re: 0.99, TP: 614, TN: 509, FP: 111, FN: 6
[TRAIN] Epoch 13: Loss: 0.2399, Acc: 89.98, F1: 90.56, Dice: 82.74, Pre: 0.86, Re: 0.96, TP: 1937, TN: 1689, FP: 326, FN: 78
[VALID] Epoch 13: Loss: 0.0649, Acc: 90.40, F1: 91.11, Dice: 83.68, Pre: 0.85, Re: 0.98, TP: 610, TN: 511, FP: 109, FN: 10
[TRAIN] Epoch 14: Loss: 0.2435, Acc: 89.85, F1: 90.46, Dice: 82.57, Pre: 0.85, Re: 0.96, TP: 1938, TN: 1683, FP: 332, FN: 77
[VALID] Epoch 14: Loss: 0.0649, Acc: 91.29, F1: 91.86, Dice: 84.94, Pre: 0.86, Re: 0.98, TP: 609, TN: 523, FP: 97, FN: 11
[TRAIN] Epoch 15: Loss: 0.2354, Acc: 89.85, F1: 90.46, Dice: 82.59, Pre: 0.85, Re: 0.96, TP: 1940, TN: 1681, FP: 334, FN: 75
[VALID] Epoch 15: Loss: 0.0649, Acc: 91.37, F1: 92.00, Dice: 85.18, Pre: 0.86, Re: 0.99, TP: 615, TN: 518, FP: 102, FN: 5
[TRAIN] Epoch 16: Loss: 0.2307, Acc: 90.50, F1: 91.04, Dice: 83.55, Pre: 0.86, Re: 0.97, TP: 1945, TN: 1702, FP: 313, FN: 70
[VALID] Epoch 16: Loss: 0.0649, Acc: 92.02, F1: 92.49, Dice: 86.04, Pre: 0.87, Re: 0.98, TP: 610, TN: 531, FP: 89, FN: 10
[TRAIN] Epoch 17: Loss: 0.2257, Acc: 90.67, F1: 91.19, Dice: 83.81, Pre: 0.86, Re: 0.97, TP: 1947, TN: 1707, FP: 308, FN: 68
[VALID] Epoch 17: Loss: 0.0654, Acc: 91.29, F1: 91.96, Dice: 85.12, Pre: 0.85, Re: 1.00, TP: 618, TN: 514, FP: 106, FN: 2
[TRAIN] Epoch 18: Loss: 0.2242, Acc: 90.74, F1: 91.20, Dice: 83.82, Pre: 0.87, Re: 0.96, TP: 1932, TN: 1725, FP: 290, FN: 83
[VALID] Epoch 18: Loss: 0.0649, Acc: 91.94, F1: 92.39, Dice: 85.86, Pre: 0.87, Re: 0.98, TP: 607, TN: 533, FP: 87, FN: 13
