
[TRAIN] Epoch 0: Loss: 0.7288, Acc: 51.51, F1: 6.60, Dice: 3.41, Pre: 0.90, Re: 0.03, TP: 69, TN: 2007, FP: 8, FN: 1946
[VALID] Epoch 0: Loss: 0.0639, Acc: 55.89, F1: 24.13, Dice: 13.72, Pre: 0.86, Re: 0.14, TP: 87, TN: 606, FP: 14, FN: 533
[TRAIN] Epoch 1: Loss: 0.6819, Acc: 64.47, F1: 48.82, Dice: 32.29, Pre: 0.87, Re: 0.34, TP: 683, TN: 1915, FP: 100, FN: 1332
[VALID] Epoch 1: Loss: 0.0644, Acc: 71.85, F1: 64.42, Dice: 47.52, Pre: 0.88, Re: 0.51, TP: 316, TN: 575, FP: 45, FN: 304
[TRAIN] Epoch 2: Loss: 0.6462, Acc: 75.24, F1: 70.80, Dice: 54.80, Pre: 0.86, Re: 0.60, TP: 1210, TN: 1822, FP: 193, FN: 805
[VALID] Epoch 2: Loss: 0.0649, Acc: 83.55, F1: 83.86, Dice: 72.21, Pre: 0.82, Re: 0.85, TP: 530, TN: 506, FP: 114, FN: 90
[TRAIN] Epoch 3: Loss: 0.6057, Acc: 82.31, F1: 81.83, Dice: 69.24, Pre: 0.84, Re: 0.80, TP: 1605, TN: 1712, FP: 303, FN: 410
[VALID] Epoch 3: Loss: 0.0654, Acc: 86.94, F1: 87.73, Dice: 78.14, Pre: 0.83, Re: 0.93, TP: 579, TN: 499, FP: 121, FN: 41
[TRAIN] Epoch 4: Loss: 0.5659, Acc: 85.21, F1: 85.60, Dice: 74.82, Pre: 0.83, Re: 0.88, TP: 1771, TN: 1663, FP: 352, FN: 244
[VALID] Epoch 4: Loss: 0.0654, Acc: 88.06, F1: 88.94, Dice: 80.08, Pre: 0.83, Re: 0.96, TP: 595, TN: 497, FP: 123, FN: 25
[TRAIN] Epoch 5: Loss: 0.5302, Acc: 87.49, F1: 88.29, Dice: 79.03, Pre: 0.83, Re: 0.94, TP: 1900, TN: 1626, FP: 389, FN: 115
[VALID] Epoch 5: Loss: 0.0654, Acc: 88.95, F1: 89.87, Dice: 81.61, Pre: 0.83, Re: 0.98, TP: 608, TN: 495, FP: 125, FN: 12
[TRAIN] Epoch 6: Loss: 0.4982, Acc: 87.82, F1: 88.65, Dice: 79.62, Pre: 0.83, Re: 0.95, TP: 1918, TN: 1621, FP: 394, FN: 97
[VALID] Epoch 6: Loss: 0.0654, Acc: 89.68, F1: 90.62, Dice: 82.84, Pre: 0.83, Re: 1.00, TP: 618, TN: 494, FP: 126, FN: 2
[TRAIN] Epoch 7: Loss: 0.4682, Acc: 88.11, F1: 88.98, Dice: 80.15, Pre: 0.83, Re: 0.96, TP: 1934, TN: 1617, FP: 398, FN: 81
