
[TRAIN] Epoch 0: Loss: 0.7832, Acc: 50.42, F1: 18.32, Dice: 10.08, Pre: 0.52, Re: 0.11, TP: 224, TN: 1808, FP: 207, FN: 1791
[VALID] Epoch 0: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 1: Loss: 0.7701, Acc: 52.01, F1: 20.93, Dice: 11.69, Pre: 0.59, Re: 0.13, TP: 256, TN: 1840, FP: 175, FN: 1759
[VALID] Epoch 1: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 2: Loss: 0.7587, Acc: 52.33, F1: 21.30, Dice: 11.92, Pre: 0.61, Re: 0.13, TP: 260, TN: 1849, FP: 166, FN: 1755
[VALID] Epoch 2: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 3: Loss: 0.7377, Acc: 54.91, F1: 29.33, Dice: 17.18, Pre: 0.68, Re: 0.19, TP: 377, TN: 1836, FP: 179, FN: 1638
[VALID] Epoch 3: Loss: 0.0639, Acc: 50.00, F1: nan, Dice: 0.00, Pre: nan, Re: 0.00, TP: 0, TN: 620, FP: 0, FN: 620
[TRAIN] Epoch 4: Loss: 0.7106, Acc: 59.43, F1: 42.65, Dice: 27.11, Pre: 0.73, Re: 0.30, TP: 608, TN: 1787, FP: 228, FN: 1407
[VALID] Epoch 4: Loss: 0.0639, Acc: 52.58, F1: 9.82, Dice: 5.16, Pre: 1.00, Re: 0.05, TP: 32, TN: 620, FP: 0, FN: 588
[TRAIN] Epoch 5: Loss: 0.6831, Acc: 64.22, F1: 52.53, Dice: 35.62, Pre: 0.78, Re: 0.40, TP: 798, TN: 1790, FP: 225, FN: 1217
[VALID] Epoch 5: Loss: 0.0664, Acc: 81.05, F1: 80.03, Dice: 66.71, Pre: 0.85, Re: 0.76, TP: 471, TN: 534, FP: 86, FN: 149
[TRAIN] Epoch 6: Loss: 0.6531, Acc: 70.55, F1: 65.10, Dice: 48.26, Pre: 0.80, Re: 0.55, TP: 1107, TN: 1736, FP: 279, FN: 908
[VALID] Epoch 6: Loss: 0.0664, Acc: 86.21, F1: 86.52, Dice: 76.25, Pre: 0.85, Re: 0.89, TP: 549, TN: 520, FP: 100, FN: 71
[TRAIN] Epoch 7: Loss: 0.6352, Acc: 73.72, F1: 70.69, Dice: 54.67, Pre: 0.80, Re: 0.63, TP: 1277, TN: 1694, FP: 321, FN: 738
[VALID] Epoch 7: Loss: 0.0670, Acc: 88.39, F1: 88.96, Dice: 80.11, Pre: 0.85, Re: 0.94, TP: 580, TN: 516, FP: 104, FN: 40
[TRAIN] Epoch 8: Loss: 0.6102, Acc: 77.97, F1: 76.90, Dice: 62.47, Pre: 0.81, Re: 0.73, TP: 1478, TN: 1664, FP: 351, FN: 537
[VALID] Epoch 8: Loss: 0.0664, Acc: 88.31, F1: 88.85, Dice: 79.94, Pre: 0.85, Re: 0.93, TP: 578, TN: 517, FP: 103, FN: 42
[TRAIN] Epoch 9: Loss: 0.5940, Acc: 80.55, F1: 80.13, Dice: 66.85, Pre: 0.82, Re: 0.78, TP: 1581, TN: 1665, FP: 350, FN: 434
[VALID] Epoch 9: Loss: 0.0670, Acc: 90.65, F1: 91.30, Dice: 84.00, Pre: 0.85, Re: 0.98, TP: 609, TN: 515, FP: 105, FN: 11
