
[TRAIN] Epoch 0: Loss: 0.7697, Acc: 49.70, F1: 66.21, Dice: 49.49, Pre: 0.50, Re: 0.99, TP: 1986, TN: 17, FP: 1998, FN: 29
[VALID] Epoch 0: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 1: Loss: 0.7474, Acc: 50.00, F1: 66.62, Dice: 49.95, Pre: 0.50, Re: 1.00, TP: 2011, TN: 4, FP: 2011, FN: 4
[VALID] Epoch 1: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 2: Loss: 0.7350, Acc: 50.12, F1: 66.48, Dice: 49.79, Pre: 0.50, Re: 0.99, TP: 1993, TN: 27, FP: 1988, FN: 22
[VALID] Epoch 2: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 3: Loss: 0.7271, Acc: 51.09, F1: 66.89, Dice: 50.25, Pre: 0.51, Re: 0.99, TP: 1991, TN: 68, FP: 1947, FN: 24
[VALID] Epoch 3: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 4: Loss: 0.7207, Acc: 51.91, F1: 67.12, Dice: 50.51, Pre: 0.51, Re: 0.98, TP: 1978, TN: 114, FP: 1901, FN: 37
[VALID] Epoch 4: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 5: Loss: 0.7136, Acc: 53.97, F1: 67.85, Dice: 51.34, Pre: 0.52, Re: 0.97, TP: 1957, TN: 218, FP: 1797, FN: 58
[VALID] Epoch 5: Loss: 0.9160, Acc: 50.00, F1: 66.67, Dice: 50.00, Pre: 0.50, Re: 1.00, TP: 620, TN: 0, FP: 620, FN: 0
[TRAIN] Epoch 6: Loss: 0.7030, Acc: 57.57, F1: 69.71, Dice: 53.51, Pre: 0.54, Re: 0.98, TP: 1968, TN: 352, FP: 1663, FN: 47
[VALID] Epoch 6: Loss: 0.8981, Acc: 56.77, F1: 69.82, Dice: 53.63, Pre: 0.54, Re: 1.00, TP: 620, TN: 84, FP: 536, FN: 0
[TRAIN] Epoch 7: Loss: 0.6934, Acc: 61.61, F1: 71.70, Dice: 55.89, Pre: 0.57, Re: 0.97, TP: 1960, TN: 523, FP: 1492, FN: 55
[VALID] Epoch 7: Loss: 0.8361, Acc: 80.65, F1: 83.78, Dice: 72.09, Pre: 0.72, Re: 1.00, TP: 620, TN: 380, FP: 240, FN: 0
[TRAIN] Epoch 8: Loss: 0.6834, Acc: 67.57, F1: 74.97, Dice: 59.96, Pre: 0.61, Re: 0.97, TP: 1957, TN: 766, FP: 1249, FN: 58
[VALID] Epoch 8: Loss: 0.8252, Acc: 85.08, F1: 87.02, Dice: 77.02, Pre: 0.77, Re: 1.00, TP: 620, TN: 435, FP: 185, FN: 0
[TRAIN] Epoch 9: Loss: 0.6651, Acc: 76.23, F1: 80.36, Dice: 67.17, Pre: 0.68, Re: 0.97, TP: 1960, TN: 1112, FP: 903, FN: 55
[VALID] Epoch 9: Loss: 0.8159, Acc: 88.79, F1: 89.92, Dice: 81.69, Pre: 0.82, Re: 1.00, TP: 620, TN: 481, FP: 139, FN: 0
[TRAIN] Epoch 10: Loss: 0.6464, Acc: 81.39, F1: 83.89, Dice: 72.25, Pre: 0.74, Re: 0.97, TP: 1953, TN: 1327, FP: 688, FN: 62
[VALID] Epoch 10: Loss: 0.8141, Acc: 89.52, F1: 90.50, Dice: 82.64, Pre: 0.83, Re: 1.00, TP: 619, TN: 491, FP: 129, FN: 1
[TRAIN] Epoch 11: Loss: 0.6250, Acc: 84.81, F1: 86.38, Dice: 76.03, Pre: 0.78, Re: 0.96, TP: 1941, TN: 1477, FP: 538, FN: 74
[VALID] Epoch 11: Loss: 0.8122, Acc: 90.16, F1: 91.04, Dice: 83.56, Pre: 0.84, Re: 1.00, TP: 620, TN: 498, FP: 122, FN: 0
[TRAIN] Epoch 12: Loss: 0.5931, Acc: 87.20, F1: 88.32, Dice: 79.08, Pre: 0.81, Re: 0.97, TP: 1951, TN: 1563, FP: 452, FN: 64
[VALID] Epoch 12: Loss: 0.8116, Acc: 90.40, F1: 91.24, Dice: 83.90, Pre: 0.84, Re: 1.00, TP: 620, TN: 501, FP: 119, FN: 0
[TRAIN] Epoch 13: Loss: 0.5695, Acc: 87.15, F1: 88.11, Dice: 78.75, Pre: 0.82, Re: 0.95, TP: 1920, TN: 1592, FP: 423, FN: 95
[VALID] Epoch 13: Loss: 0.8104, Acc: 90.81, F1: 91.57, Dice: 84.45, Pre: 0.85, Re: 1.00, TP: 619, TN: 507, FP: 113, FN: 1
[TRAIN] Epoch 14: Loss: 0.5313, Acc: 88.21, F1: 88.97, Dice: 80.13, Pre: 0.84, Re: 0.95, TP: 1916, TN: 1639, FP: 376, FN: 99
[VALID] Epoch 14: Loss: 0.8112, Acc: 90.48, F1: 91.30, Dice: 83.99, Pre: 0.84, Re: 1.00, TP: 619, TN: 503, FP: 117, FN: 1
[TRAIN] Epoch 15: Loss: 0.4836, Acc: 88.34, F1: 89.08, Dice: 80.31, Pre: 0.84, Re: 0.95, TP: 1917, TN: 1643, FP: 372, FN: 98
[VALID] Epoch 15: Loss: 0.8119, Acc: 90.24, F1: 91.06, Dice: 83.58, Pre: 0.84, Re: 0.99, TP: 616, TN: 503, FP: 117, FN: 4
[TRAIN] Epoch 16: Loss: 0.4210, Acc: 88.51, F1: 89.19, Dice: 80.50, Pre: 0.84, Re: 0.95, TP: 1911, TN: 1656, FP: 359, FN: 104
[VALID] Epoch 16: Loss: 0.8117, Acc: 90.32, F1: 91.12, Dice: 83.70, Pre: 0.84, Re: 0.99, TP: 616, TN: 504, FP: 116, FN: 4
[TRAIN] Epoch 17: Loss: 0.3712, Acc: 88.91, F1: 89.65, Dice: 81.24, Pre: 0.84, Re: 0.96, TP: 1936, TN: 1647, FP: 368, FN: 79
[VALID] Epoch 17: Loss: 0.8103, Acc: 90.81, F1: 91.58, Dice: 84.47, Pre: 0.84, Re: 1.00, TP: 620, TN: 506, FP: 114, FN: 0
[TRAIN] Epoch 18: Loss: 0.3450, Acc: 89.88, F1: 90.51, Dice: 82.66, Pre: 0.85, Re: 0.97, TP: 1945, TN: 1677, FP: 338, FN: 70
[VALID] Epoch 18: Loss: 0.8107, Acc: 90.81, F1: 91.49, Dice: 84.32, Pre: 0.85, Re: 0.99, TP: 613, TN: 513, FP: 107, FN: 7
